lat,lon,depth
36.255,134.7064,433.6279
36.2474,134.9216,425.7082
36.2398,135.1289,417.2344
36.232,135.3244,407.2215
36.2269,135.5204,398.5931
36.2248,135.7119,389.3598
36.2265,135.9125,382.2817
36.2324,136.0946,372.9458
36.2442,136.2901,365.6328
36.2575,136.4843,356.3515
36.273,136.6645,346.6809
36.2917,136.8847,339.9567
36.3047,137.1026,329.6805
36.317,137.312,319.3676
36.3188,137.5184,309.0842
36.3019,137.7116,296.0532
36.2744,137.9046,282.9137
36.2363,138.1092,270.1235
36.1855,138.2752,252.8636
36.1469,138.424,237.4244
36.1531,138.4486,196.7465
36.1621,138.5629,171.6375
36.1681,138.7274,155.8937
36.1702,138.9272,147.8428
36.1684,139.1363,143.1183
36.1679,139.3198,133.4207
36.4692,133.8706,473.9506
36.4591,134.0711,462.2823
36.4486,134.2708,450.5922
36.4391,134.4776,440.8976
36.4297,134.6978,432.9378
36.4197,134.9133,425.2744
36.41,135.1266,417.8993
36.4004,135.3232,408.0389
36.3929,135.5221,399.4264
36.3879,135.7264,391.9694
36.3858,135.9253,383.8613
36.388,136.1125,374.2582
36.3946,136.3021,364.8302
36.4024,136.5064,357.1904
36.4115,136.6942,348.1645
36.4202,136.899,338.5825
36.4237,137.115,328.2828
36.4234,137.3203,318.106
36.4179,137.5092,307.4768
36.4079,137.6828,293.1457
36.3927,137.8791,283.4649
36.3657,138.0646,272.0189
36.3307,138.2222,254.9722
36.3065,138.3806,237.8927
36.3337,138.4233,197.3216
36.3471,138.5586,175.128
36.3539,138.733,160.2046
36.3512,138.9391,152.6744
36.3446,139.1432,147.869
36.3423,139.3308,140.2517
36.6631,133.6952,489.3841
36.6505,133.8848,476.2562
36.6381,134.0736,463.141
36.6264,134.2728,451.7781
36.6154,134.4904,444.1748
36.6034,134.7097,436.555
36.5911,134.9033,425.6145
36.5783,135.1221,419.3777
36.5663,135.3195,409.7054
36.5547,135.5312,402.9606
36.546,135.732,394.6387
36.5391,135.9387,387.3723
36.5376,136.1307,377.5625
36.539,136.3374,370.6713
36.5409,136.53,361.1674
36.5407,136.7144,351.0593
36.5383,136.8998,338.8156
36.5224,137.1037,328.9602
36.4924,137.3035,318.9868
36.4767,137.4896,306.2877
36.4892,137.682,293.5949
36.5129,137.8455,278.8535
36.5219,138.0088,266.4876
36.5265,138.1641,250.3505
36.5335,138.2989,227.4612
36.5424,138.4237,202.7311
36.547,138.5693,182.6976
36.54,138.751,169.9794
36.5266,138.9379,159.0714
36.5078,139.1343,152.4296
36.4926,139.3343,147.5455
36.4767,139.5456,144.9487
36.8602,133.2577,506.8791
36.8517,133.4814,499.5728
36.8416,133.7074,492.053
36.8279,133.8912,478.3511
36.8146,134.0741,464.6748
36.8017,134.2783,454.5511
36.7885,134.479,444.6087
36.7746,134.6922,436.4405
36.76,134.902,428.4715
36.7449,135.115,421.626
36.7307,135.3181,413.0874
36.716,135.5315,406.4738
36.7043,135.7337,398.2403
36.6933,135.9425,390.9792
36.688,136.1393,381.0051
36.6873,136.3278,370.3584
36.6839,136.515,361.0236
36.6787,136.7029,351.8955
36.6713,136.8891,341.8971
36.6534,137.0564,330.4014
36.6224,137.2386,318.3823
36.6126,137.4465,303.2173
36.63,137.6662,289.3551
36.6651,137.8149,271.5872
36.6782,137.9787,261.2106
36.7044,138.1036,239.7831
36.7238,138.2365,218.2721
36.7127,138.4471,213.3593
36.7175,138.5956,195.9166
36.7113,138.7576,182.6181
36.6869,138.9478,174.9527
36.6694,139.1481,167.1969
36.6637,139.3454,159.8826
36.6657,139.5483,152.6955
36.6748,139.7545,145.4267
37.0318,133.254,506.9715
37.0216,133.4819,500.9011
37.0093,133.6961,491.9313
36.9962,133.8956,481.2361
36.9833,134.0727,466.9896
36.9697,134.2709,456.3235
36.9549,134.4765,447.6123
36.9386,134.6885,439.8042
36.9216,134.8983,432.1353
36.9054,135.1064,424.6374
36.8902,135.3152,417.2321
36.8763,135.5191,409.006
36.8649,135.7121,399.1163
36.8487,135.927,392.8361
36.8405,136.1208,381.9547
36.8294,136.3202,373.0393
36.8258,136.5032,362.8137
36.832,136.6914,352.7889
