lon,lat,depth,unc,etype,mag
-83.9652,9.5743,86.6600,0.1956,ER,nan
-84.5082,9.3801,23.6800,0.3713,ER,nan
-84.0124,9.0532,20.6000,0.5966,ER,nan
-83.9968,9.0536,22.4500,0.5663,ER,nan
-84.0225,9.0536,21.2700,0.9927,ER,nan
-84.1323,9.5077,57.2100,0.4394,ER,nan
-84.6987,8.8588,11.5900,0.0465,ER,nan
-84.4110,9.4182,45.4000,0.4312,ER,nan
-83.7485,9.4957,30.6700,0.3712,ER,nan
-84.4161,8.8094,18.2900,0.2161,ER,nan
-84.7675,9.5243,41.3600,1.1825,ER,nan
-84.5846,9.5843,54.4500,0.8486,ER,nan
-84.0209,9.0113,18.4700,0.3314,ER,nan
-84.1039,9.0246,17.6500,0.3996,ER,nan
-84.0448,9.0261,23.2300,0.9707,ER,nan
-84.0195,9.6357,18.2300,0.7125,ER,nan
-84.5290,9.5960,32.5800,0.7628,ER,nan
-84.4831,8.9953,33.2500,0.7262,ER,nan
-84.9314,8.8580,18.3900,1.1308,ER,nan
-83.9636,8.9777,16.9600,0.9677,ER,nan
-83.9061,8.9375,17.6100,0.5267,ER,nan
-84.1264,8.9697,14.4200,0.3860,ER,nan
-83.9536,8.9786,14.4400,0.8043,ER,nan
-84.6678,9.3736,24.1500,0.6029,ER,nan
-83.6246,9.1065,62.8400,0.6150,ER,nan
-84.2956,9.2566,27.3200,0.8123,ER,nan
-84.1182,9.4950,64.4400,0.4228,ER,nan
-84.5744,9.5446,23.7000,0.5784,ER,nan
-83.8716,8.8783,26.8600,1.2477,ER,nan
-84.0985,9.8447,56.1800,0.5965,ER,nan
-84.4021,10.2323,113.3000,0.3485,ER,nan
-83.8733,8.9332,9.3200,0.5066,ER,nan
-84.4753,9.4721,25.9100,0.8113,ER,nan
-84.4486,9.5294,27.5300,0.6246,ER,nan
-84.7375,8.7427,32.6100,0.6604,ER,nan
-84.1934,9.6551,58.8300,1.3179,ER,nan
-83.7983,9.1486,39.8900,0.7053,ER,nan
-84.1364,9.4809,56.4000,0.3776,ER,nan
-84.2045,9.3366,33.7800,0.8237,ER,nan
-83.9648,9.2116,58.5500,0.5399,ER,nan
-84.4182,8.9643,28.8600,0.3554,ER,nan
-83.8432,10.4707,143.1100,1.4355,ER,nan
-83.9522,8.8455,12.3900,0.4611,ER,nan
-84.2140,8.9419,133.5600,0.3216,ER,nan
-84.1155,9.7782,5.8800,0.3653,ER,nan
-84.0991,9.4278,57.3500,0.4500,ER,nan
-83.4862,9.1368,95.0000,0.0737,ER,nan
-84.1274,8.9610,19.0300,0.2826,ER,nan
-84.2017,8.9654,12.9500,0.3297,ER,nan
-84.0815,8.9459,14.1400,0.3966,ER,nan
-84.1531,8.9629,17.9900,0.4164,ER,nan
-84.1923,8.9698,15.1100,0.2832,ER,nan
-83.6752,9.0178,40.4400,0.7213,ER,nan
-83.7922,9.1451,37.1700,0.6548,ER,nan
