lon,lat,az,bound,slab
-125.2900,42.2850,7.7327,JF/NA,cas
-125.3310,42.1420,11.9751,JF/NA,cas
-125.3130,41.9860,355.1105,JF/NA,cas
-125.2810,41.8180,351.9403,JF/NA,cas
-125.3090,41.6520,346.3562,JF/NA,cas
-125.2455,41.5160,343.5641,JF/NA,cas
-125.1820,41.3800,340.7720,JF/NA,cas
-125.1355,41.2575,342.4379,JF/NA,cas
-125.0890,41.1350,344.1038,JF/NA,cas
-125.0110,41.0095,339.5144,JF/NA,cas
-124.9330,40.8840,334.9250,JF/NA,cas
-124.9430,40.7585,349.1866,JF/NA,cas
-124.9530,40.6330,3.4482,JF/NA,cas
-124.8687,40.5042,3.4482,JF/NA,cas
-124.7844,40.3753,3.4482,JF/NA,cas
-58.1650,10.1600,219.3757,NA/CA,car
-58.0662,10.2785,219.3757,NA/CA,car
-57.9675,10.3970,219.3757,NA/CA,car
-57.8688,10.5155,219.3757,NA/CA,car
-57.7700,10.6340,219.3757,NA/CA,car
-57.7127,10.7615,215.4858,NA/CA,car
-57.6555,10.8890,211.5959,NA/CA,car
-57.5983,11.0165,207.7060,NA/CA,car
-57.5410,11.1440,203.8161,NA/CA,car
-57.5138,11.2733,200.7841,NA/CA,car
-57.4865,11.4025,197.7520,NA/CA,car
-57.4592,11.5317,194.7200,NA/CA,car
-57.4320,11.6610,191.6879,NA/CA,car
-57.4375,11.7568,189.8245,NA/CA,car
-57.4430,11.8525,187.9610,NA/CA,car
-57.4485,11.9482,186.0976,NA/CA,car
-57.4540,12.0440,184.2341,NA/CA,car
-57.4595,12.1397,182.3707,NA/CA,car
-57.4650,12.2355,180.5072,NA/CA,car
-57.4705,12.3313,178.6437,NA/CA,car
-57.4760,12.4270,176.7802,NA/CA,car
-57.5010,12.5957,175.5269,NA/CA,car
-57.5260,12.7645,174.2737,NA/CA,car
-57.5510,12.9333,173.0204,NA/CA,car
-57.5760,13.1020,171.7671,NA/CA,car
-57.5939,13.1985,171.5178,NA/CA,car
-57.6118,13.2950,171.2685,NA/CA,car
-57.6296,13.3915,171.0191,NA/CA,car
-57.6475,13.4880,170.7698,NA/CA,car
-57.6654,13.5845,170.5205,NA/CA,car
-57.6833,13.6810,170.2712,NA/CA,car
-57.7011,13.7775,170.0219,NA/CA,car
-57.7190,13.8740,169.7725,NA/CA,car
-57.7390,14.0303,170.5584,NA/CA,car
-57.7590,14.1865,171.3442,NA/CA,car
-57.7790,14.3428,172.1301,NA/CA,car
-57.7990,14.4990,172.9160,NA/CA,car
-57.8295,14.5903,170.2038,NA/CA,car
-57.8600,14.6815,167.4916,NA/CA,car
-57.8905,14.7728,164.7794,NA/CA,car
-57.9210,14.8640,162.0671,NA/CA,car
-58.0147,14.9355,153.6118,NA/CA,car
-58.1085,15.0070,145.1564,NA/CA,car
-58.2022,15.0785,136.7011,NA/CA,car
-58.2960,15.1500,128.2457,NA/CA,car
-58.4150,15.2170,124.2386,NA/CA,car
-58.5340,15.2840,120.2314,NA/CA,car
-58.6040,15.3480,126.8433,NA/CA,car
-58.6740,15.4120,133.4553,NA/CA,car
-58.6923,15.5858,153.8331,NA/CA,car
-58.7106,15.7595,174.2108,NA/CA,car
-58.7316,15.9018,173.0623,NA/CA,car
-58.7526,16.0441,171.9138,NA/CA,car
-58.8045,16.2127,167.7201,NA/CA,car
-58.8563,16.3814,163.5264,NA/CA,car
-58.9203,16.5125,161.3693,NA/CA,car
-58.9843,16.6437,159.2122,NA/CA,car
-59.0483,16.7749,157.0550,NA/CA,car
-59.1124,16.9060,154.8979,NA/CA,car
-59.2026,16.9902,149.7489,NA/CA,car
-59.2927,17.0745,144.6000,NA/CA,car
-59.3829,17.1587,139.4511,NA/CA,car
-59.4730,17.2430,134.3021,NA/CA,car
-59.5615,17.3192,133.7328,NA/CA,car
-59.6500,17.3955,133.1636,NA/CA,car
-59.7385,17.4718,132.5944,NA/CA,car
-59.8270,17.5480,132.0251,NA/CA,car
-59.9430,17.6855,136.5994,NA/CA,car
-60.0590,17.8230,141.1737,NA/CA,car
-60.1157,17.9150,143.2721,NA/CA,car
-60.1725,18.0070,145.3705,NA/CA,car
-60.2293,18.0990,147.4690,NA/CA,car
-60.2860,18.1910,149.5674,NA/CA,car
-60.3833,18.3231,147.2883,NA/CA,car
-60.4806,18.4553,145.0093,NA/CA,car
-60.6047,18.5621,138.6155,NA/CA,car
-60.7287,18.6689,132.2217,NA/CA,car
-60.8087,18.7203,130.1983,NA/CA,car
-60.8887,18.7718,128.1748,NA/CA,car
-60.9687,18.8233,126.1514,NA/CA,car
-61.0487,18.8747,124.1280,NA/CA,car
-61.1347,18.9147,124.1280,NA/CA,car
-61.2207,18.9547,124.1280,NA/CA,car
-61.3068,18.9947,124.1280,NA/CA,car
-61.3928,19.0346,124.1280,NA/CA,car
-61.8460,19.4166,106.6413,NA\CA,car
-61.9063,19.4336,106.6413,NA\CA,car
-61.9665,19.4506,106.6363,NA\CA,car
-62.0268,19.4676,106.6446,NA\CA,car
-62.0871,19.4846,106.6396,NA\CA,car
-62.1473,19.5016,106.6505,NA\CA,car
-62.2078,19.5050,93.3662,NA\CA,car
-62.2684,19.4877,73.1885,NA\CA,car
-62.3299,19.4926,94.8267,NA\CA,car
-62.3918,19.5036,100.6903,NA\CA,car
-62.4515,19.5179,104.2197,NA\CA,car
-62.4890,19.5663,143.8113,NA\CA,car
-62.5266,19.6147,143.8139,NA\CA,car
-62.5763,19.6456,123.4085,NA\CA,car
-62.6373,19.6601,104.1486,NA\CA,car
-62.6980,19.6754,104.9261,NA\CA,car
-62.7514,19.7069,122.0841,NA\CA,car
-62.8049,19.7385,122.0844,NA\CA,car
-62.8599,19.7658,117.7760,NA\CA,car
-62.9224,19.7722,96.2331,NA\CA,car
-62.9850,19.7786,96.2323,NA\CA,car
-63.0476,19.7851,96.2336,NA\CA,car
-63.1101,19.7915,96.2338,NA\CA,car
-63.1645,19.8174,116.7956,NA\CA,car
-63.2152,19.8518,125.7959,NA\CA,car
-63.2778,19.8585,96.4501,NA\CA,car
-63.3403,19.8651,96.4417,NA\CA,car
-63.4028,19.8717,96.4121,NA\CA,car
-63.4651,19.8618,80.3865,NA\CA,car
-63.5274,19.8519,80.3886,NA\CA,car
-63.5889,19.8541,92.1874,NA\CA,car
-63.6495,19.8700,105.5095,NA\CA,car
-63.7101,19.8858,105.5086,NA\CA,car
-63.7703,19.9029,106.8433,NA\CA,car
-63.8292,19.9239,110.7126,NA\CA,car
-63.8890,19.9309,97.1428,NA\CA,car
-63.9503,19.9163,75.7056,NA\CA,car
-64.0124,19.9104,84.2934,NA\CA,car
-64.0752,19.9140,93.4374,NA\CA,car
-64.1381,19.9176,93.4381,NA\CA,car
-64.2009,19.9211,93.4376,NA\CA,car
-64.2633,19.9167,85.7100,NA\CA,car
-64.3253,19.9052,78.8219,NA\CA,car
-64.3873,19.8937,78.8227,NA\CA,car
-64.4493,19.8881,84.4639,NA\CA,car
-64.5113,19.8981,99.7908,NA\CA,car
-64.5713,19.8835,75.4625,NA\CA,car
-64.6308,19.8628,69.6350,NA\CA,car
-64.6916,19.8601,87.2877,NA\CA,car
-64.7535,19.8709,100.5775,NA\CA,car
-64.8153,19.8818,100.5860,NA\CA,car
-64.8772,19.8927,100.5789,NA\CA,car
-64.9390,19.9035,100.5779,NA\CA,car
-65.0012,19.9085,94.8056,NA\CA,car
-65.0641,19.9039,85.5205,NA\CA,car
-65.1267,19.9034,79.9139,NA\CA,car
-65.1886,19.9138,100.0953,NA\CA,car
-65.2506,19.9242,100.0976,NA\CA,car
-65.3125,19.9345,100.0982,NA\CA,car
-65.3744,19.9449,100.0893,NA\CA,car
-65.4371,19.9486,93.5832,NA\CA,car
-65.5001,19.9495,81.2772,NA\CA,car
-65.5620,19.9453,85.8271,NA\CA,car
-65.6202,19.9212,66.2403,NA\CA,car
-65.6784,19.8971,66.2311,NA\CA,car
-65.7366,19.8731,66.2431,NA\CA,car
-65.7960,19.8547,71.8013,NA\CA,car
-65.8589,19.8544,80.1360,NA\CA,car
-65.9219,19.8542,80.1375,NA\CA,car
-65.9849,19.8539,80.1454,NA\CA,car
-66.0479,19.8536,80.1360,NA\CA,car
-66.1109,19.8533,80.1376,NA\CA,car
-66.1710,19.8353,72.3500,NA\CA,car
-66.2271,19.8088,63.3401,NA\CA,car
-66.2769,19.7708,50.9566,NA\CA,car
-66.3267,19.7329,50.9503,NA\CA,car
-66.3887,19.7338,81.1182,NA\CA,car
-66.4515,19.7373,93.3951,NA\CA,car
-66.5144,19.7408,93.3855,NA\CA,car
-66.5769,19.7355,84.8374,NA\CA,car
-66.6394,19.7269,81.6987,NA\CA,car
-66.7018,19.7213,84.5242,NA\CA,car
-66.7638,19.7316,100.0158,NA\CA,car
-66.8257,19.7419,100.0085,NA\CA,car
-66.8872,19.7374,85.5303,NA\CA,car
-66.9482,19.7216,74.6140,NA\CA,car
-67.0092,19.7058,74.6086,NA\CA,car
-67.0703,19.6900,74.6077,NA\CA,car
-67.1313,19.6742,74.6091,NA\CA,car
-67.1924,19.6584,74.6222,NA\CA,car
-67.2542,19.6654,96.8611,NA\CA,car
-67.3162,19.6755,99.8568,NA\CA,car
-67.3773,19.6701,84.5946,NA\CA,car
-67.4375,19.6517,71.9938,NA\CA,car
-67.4978,19.6332,71.9957,NA\CA,car
-67.5580,19.6220,78.7472,NA\CA,car
-67.6176,19.6410,108.6800,NA\CA,car
-67.6769,19.6539,103.0464,NA\CA,car
-67.7346,19.6287,65.1294,NA\CA,car
-67.7952,19.6156,77.0200,NA\CA,car
-67.8581,19.6124,86.9192,NA\CA,car
-67.9189,19.5999,77.7033,NA\CA,car
-67.9771,19.5759,66.2986,NA\CA,car
-68.0384,19.5655,79.8097,NA\CA,car
-68.1014,19.5624,87.0079,NA\CA,car
-68.1643,19.5593,86.9978,NA\CA,car
-68.2217,19.5726,103.7742,NA\CA,car
-68.2766,19.5905,109.0796,NA\CA,car
-68.3392,19.5829,82.6861,NA\CA,car
-68.4018,19.5753,82.6757,NA\CA,car
-68.4644,19.5678,82.6868,NA\CA,car
-68.5270,19.5602,82.6764,NA\CA,car
-68.5896,19.5526,82.6764,NA\CA,car
94.6362,27.3663,59.8896,IN-YA,sum
94.5071,27.3002,59.8896,IN-YA,sum
94.3780,27.2342,59.8896,IN-YA,sum
94.2489,27.1682,59.8896,IN-YA,sum
94.1198,27.1022,59.8896,IN-YA,sum
93.9907,27.0362,59.8896,IN-YA,sum
93.8616,26.9702,59.8896,IN-YA,sum
93.7326,26.9042,59.8896,IN-YA,sum
93.6035,26.8382,59.8896,IN-YA,sum
93.4909,26.7176,57.3686,IN-YA,sum
93.3783,26.5970,54.8476,IN-YA,sum
93.2657,26.4764,52.3266,IN-YA,sum
93.1531,26.3558,49.8057,IN-YA,sum
93.0405,26.2352,47.2848,IN-YA,sum
92.9279,26.1146,44.7638,IN-YA,sum
92.8152,25.9940,42.2428,IN-YA,sum
92.7026,25.8734,39.7218,IN-YA,sum
92.6367,25.7469,37.8927,IN-YA,sum
92.5708,25.6203,36.0636,IN-YA,sum
92.5049,25.4937,34.2345,IN-YA,sum
92.4390,25.3672,32.4054,IN-YA,sum
92.3731,25.2406,30.5763,IN-YA,sum
92.3071,25.1140,28.7472,IN-YA,sum
92.2412,24.9875,26.9181,IN-YA,sum
92.1753,24.8609,25.0890,IN-YA,sum
92.1423,24.7208,23.4580,IN-YA,sum
92.1094,24.5806,21.8270,IN-YA,sum
92.0764,24.4404,20.1960,IN-YA,sum
92.0435,24.3002,18.5650,IN-YA,sum
92.0105,24.1600,16.9340,IN-YA,sum
91.9776,24.0198,15.3030,IN-YA,sum
91.9446,23.8796,13.6720,IN-YA,sum
91.9116,23.7395,12.0410,IN-YA,sum
91.8951,23.5956,11.2838,IN-YA,sum
91.8786,23.4517,10.5266,IN-YA,sum
91.8621,23.3077,9.7694,IN-YA,sum
91.8457,23.1638,9.0122,IN-YA,sum
91.8292,23.0198,8.2550,IN-YA,sum
91.8127,22.8759,7.4977,IN-YA,sum
91.7963,22.7320,6.7405,IN-YA,sum
91.7798,22.5880,5.9833,IN-YA,sum
91.7703,22.4468,5.6791,IN-YA,sum
91.7608,22.3056,5.3750,IN-YA,sum
91.7513,22.1643,5.0709,IN-YA,sum
91.7418,22.0231,4.7668,IN-YA,sum
91.7323,21.8819,4.4627,IN-YA,sum
91.7228,21.7407,4.1586,IN-YA,sum
91.7134,21.5995,3.8545,IN-YA,sum
91.7039,21.4582,3.5504,IN-YA,sum
91.7224,21.3389,2.0811,IN-YA,sum
91.7409,21.2195,0.6118,IN-YA,sum
91.7594,21.1002,359.1425,IN-YA,sum
91.7779,20.9809,357.6732,IN-YA,sum
91.7964,20.8616,356.2039,IN-YA,sum
91.8149,20.7422,354.7346,IN-YA,sum
91.8333,20.6229,353.2653,IN-YA,sum
91.8518,20.5036,351.7960,IN-YA,sum
91.9491,20.3815,348.2341,IN-YA,sum
92.0464,20.2594,344.6722,IN-YA,sum
92.1438,20.1373,341.1103,IN-YA,sum
92.2411,20.0152,337.5485,IN-YA,sum
92.3384,19.8931,333.9866,IN-YA,sum
92.4357,19.7710,330.4247,IN-YA,sum
92.5330,19.6489,326.8628,IN-YA,sum
92.6303,19.5268,323.3009,IN-YA,sum
92.6815,19.4306,322.5345,IN-YA,sum
92.7327,19.3343,321.7682,IN-YA,sum
92.7839,19.2381,321.0019,IN-YA,sum
92.8351,19.1418,320.2356,IN-YA,sum
92.8863,19.0455,319.4693,IN-YA,sum
92.9375,18.9493,318.7030,IN-YA,sum
92.9887,18.8530,317.9367,IN-YA,sum
93.0399,18.7568,317.1704,IN-YA,sum
93.1828,18.6392,325.4584,IN-YA,sum
93.3257,18.5215,333.7464,IN-YA,sum
93.3698,18.4353,333.7913,IN-YA,sum
93.4139,18.3492,333.8363,IN-YA,sum
93.4581,18.2630,333.8812,IN-YA,sum
93.5022,18.1769,333.9261,IN-YA,sum
93.5464,18.0907,333.9710,IN-YA,sum
93.5905,18.0046,334.0159,IN-YA,sum
93.6346,17.9184,334.0608,IN-YA,sum
93.6787,17.8323,334.1057,IN-YA,sum
93.7375,17.6894,335.2293,IN-YA,sum
93.7964,17.5465,336.3529,IN-YA,sum
93.8552,17.4036,337.4765,IN-YA,sum
93.9140,17.2607,338.6001,IN-YA,sum
93.9140,17.1221,344.1966,IN-YA,sum
93.9140,16.9834,349.7931,IN-YA,sum
93.9140,16.8447,355.3896,IN-YA,sum
93.9140,16.7060,0.9862,IN-YA,sum
93.8509,16.5841,7.3265,IN-YA,sum
93.7879,16.4622,13.6669,IN-YA,sum
93.7249,16.3404,20.0072,IN-YA,sum
93.6619,16.2185,26.3475,IN-YA,sum
93.6198,16.0672,23.4940,IN-YA,sum
93.5778,15.9159,20.6404,IN-YA,sum
93.5358,15.7646,17.7868,IN-YA,sum
93.4938,15.6133,14.9332,IN-YA,sum
93.4391,15.5313,17.1524,IN-YA,sum
93.3845,15.4494,19.3716,IN-YA,sum
93.3298,15.3675,21.5908,IN-YA,sum
93.2752,15.2855,23.8101,IN-YA,sum
93.2206,15.2035,26.0294,IN-YA,sum
93.1660,15.1216,28.2486,IN-YA,sum
93.1114,15.0397,30.4678,IN-YA,sum
93.0567,14.9577,32.6870,IN-YA,sum
92.9895,14.8674,33.0627,IN-YA,sum
92.9223,14.7770,33.4384,IN-YA,sum
92.8551,14.6867,33.8142,IN-YA,sum
92.7878,14.5963,34.1899,IN-YA,sum
92.7206,14.5059,34.5656,IN-YA,sum
92.6533,14.4156,34.9413,IN-YA,sum
92.5861,14.3253,35.3170,IN-YA,sum
92.5188,14.2349,35.6928,IN-YA,sum
92.4047,14.1006,36.6307,IN-YA,sum
92.2906,13.9663,37.5686,IN-YA,sum
92.1765,13.8320,38.5066,IN-YA,sum
92.0625,13.6977,39.4445,IN-YA,sum
92.0191,13.5618,33.8888,IN-YA,sum
91.9758,13.4259,28.3332,IN-YA,sum
91.9324,13.2900,22.7776,IN-YA,sum
91.8890,13.1540,17.2219,IN-YA,sum
91.8654,13.0451,16.5605,IN-YA,sum
91.8417,12.9363,15.8991,IN-YA,sum
91.8181,12.8274,15.2377,IN-YA,sum
91.7945,12.7185,14.5763,IN-YA,sum
91.7709,12.6097,13.9149,IN-YA,sum
91.7473,12.5008,13.2536,IN-YA,sum
91.7236,12.3919,12.5922,IN-YA,sum
91.7000,12.2830,11.9308,IN-YA,sum
91.6857,12.1602,10.5659,IN-YA,sum
91.6715,12.0375,9.2011,IN-YA,sum
91.6573,11.9147,7.8363,IN-YA,sum
91.6430,11.7920,6.4714,IN-YA,sum
91.6300,11.6690,6.3301,IN-YA,sum
91.6170,11.5460,6.1888,IN-YA,sum
91.6040,11.4230,6.0475,IN-YA,sum
91.5910,11.3000,5.9062,IN-YA,sum
91.5891,11.2018,5.3020,IN-YA,sum
91.5872,11.1035,4.6978,IN-YA,sum
91.5854,11.0053,4.0936,IN-YA,sum
91.5835,10.9070,3.4894,IN-YA,sum
91.5816,10.8087,2.8852,IN-YA,sum
91.5797,10.7105,2.2810,IN-YA,sum
91.5778,10.6122,1.6768,IN-YA,sum
91.5760,10.5140,1.0726,IN-YA,sum
91.5717,10.3995,1.3270,IN-YA,sum
91.5675,10.2850,1.5813,IN-YA,sum
91.5632,10.1705,1.8356,IN-YA,sum
91.5590,10.0560,2.0899,IN-YA,sum
91.5443,9.9399,3.3495,IN-YA,sum
91.5296,9.8239,4.6091,IN-YA,sum
91.5148,9.7079,5.8687,IN-YA,sum
91.5001,9.5919,7.1284,IN-YA,sum
91.5068,9.4590,4.6373,IN-YA,sum
91.5135,9.3260,2.1463,IN-YA,sum
91.5202,9.1930,359.6553,IN-YA,sum
91.5268,9.0600,357.1643,IN-YA,sum
91.5572,8.9309,354.6024,IN-YA,sum
91.5875,8.8018,352.0404,IN-YA,sum
91.6179,8.6727,349.4784,IN-YA,sum
91.6483,8.5436,346.9165,IN-YA,sum
91.6931,8.4442,344.1878,IN-YA,sum
91.7379,8.3447,341.4591,IN-YA,sum
91.7826,8.2452,338.7304,IN-YA,sum
91.8274,8.1458,336.0017,IN-YA,sum
91.8463,8.0251,339.7988,IN-YA,sum
91.8652,7.9044,343.5958,IN-YA,sum
91.8841,7.7837,347.3928,IN-YA,sum
91.9030,7.6630,351.1898,IN-YA,sum
91.9627,7.5491,346.5268,IN-YA,sum
92.0225,7.4352,341.8639,IN-YA,sum
92.0822,7.3213,337.2010,IN-YA,sum
92.1419,7.2074,332.5380,IN-YA,sum
92.1985,7.0827,334.1667,IN-YA,sum
92.2550,6.9580,335.7954,IN-YA,sum
92.2826,6.8520,340.6486,IN-YA,sum
92.3102,6.7460,345.5019,IN-YA,sum
92.3267,6.6428,346.8783,IN-YA,sum
92.3431,6.5395,348.2548,IN-YA,sum
92.3596,6.4363,349.6313,IN-YA,sum
92.3760,6.3330,351.0078,IN-YA,sum
92.4163,6.1753,349.6984,IN-YA,sum
92.4565,6.0175,348.3890,IN-YA,sum
92.4968,5.8598,347.0796,IN-YA,sum
92.5370,5.7020,345.7701,IN-YA,sum
92.5874,5.5341,345.1728,IN-YA,sum
92.6378,5.3661,344.5755,IN-YA,sum
92.6882,5.1982,343.9782,IN-YA,sum
92.7385,5.0302,343.3808,IN-YA,sum
92.8012,4.8919,341.4659,IN-YA,sum
92.8638,4.7537,339.5510,IN-YA,sum
92.9264,4.6155,337.6361,IN-YA,sum
92.9890,4.4772,335.7212,IN-YA,sum
93.0271,4.3918,335.7584,IN-YA,sum
93.0652,4.3064,335.7955,IN-YA,sum
93.1033,4.2210,335.8327,IN-YA,sum
93.1414,4.1355,335.8698,IN-YA,sum
93.1795,4.0501,335.9069,IN-YA,sum
93.2176,3.9647,335.9441,IN-YA,sum
93.2558,3.8792,335.9812,IN-YA,sum
93.2939,3.7938,336.0183,IN-YA,sum
93.3514,3.7006,335.0646,IN-YA,sum
93.4089,3.6074,334.1109,IN-YA,sum
93.4664,3.5141,333.1572,IN-YA,sum
93.5239,3.4209,332.2034,IN-YA,sum
93.5814,3.3277,331.2497,IN-YA,sum
93.6389,3.2344,330.2960,IN-YA,sum
93.6964,3.1412,329.3423,IN-YA,sum
93.7540,3.0480,328.3885,IN-YA,sum
93.8354,2.9741,326.3752,IN-YA,sum
93.9168,2.9002,324.3619,IN-YA,sum
93.9981,2.8263,322.3487,IN-YA,sum
94.0795,2.7525,320.3354,IN-YA,sum
94.1608,2.6787,318.3221,IN-YA,sum
94.2422,2.6048,316.3089,IN-YA,sum
94.3236,2.5309,314.2956,IN-YA,sum
94.4050,2.4570,312.2823,IN-YA,sum
94.5485,2.3687,309.6173,IN-YA,sum
94.6920,2.2805,306.9523,IN-YA,sum
94.8355,2.1923,304.2873,IN-YA,sum
94.9790,2.1040,301.6223,IN-YA,sum
95.1197,2.0485,299.1021,IN-YA,sum
95.2605,1.9930,296.5819,IN-YA,sum
95.4013,1.9375,294.0617,IN-YA,sum
95.5420,1.8820,291.5415,IN-YA,sum
95.6788,1.7833,295.1195,IN-YA,sum
95.8155,1.6845,298.6975,IN-YA,sum
95.9522,1.5857,302.2755,IN-YA,sum
96.0890,1.4870,305.8535,IN-YA,sum
96.1455,1.4160,313.6749,IN-YA,sum
96.2020,1.3450,321.4964,IN-YA,sum
96.2910,1.2340,321.3915,IN-YA,sum
96.3800,1.1230,321.2866,IN-YA,sum
96.4525,1.0320,321.3304,IN-YA,sum
96.5250,0.9410,321.3741,IN-YA,sum
96.5975,0.8500,321.4178,IN-YA,sum
96.6700,0.7590,321.4615,IN-YA,sum
96.7126,0.6786,322.7867,IN-YA,sum
96.7553,0.5982,324.1120,IN-YA,sum
96.7979,0.5178,325.4373,IN-YA,sum
96.8405,0.4375,326.7625,IN-YA,sum
96.8831,0.3571,328.0878,IN-YA,sum
96.9257,0.2767,329.4130,IN-YA,sum
96.9684,0.1963,330.7382,IN-YA,sum
97.0110,0.1160,332.0634,IN-YA,sum
97.0561,0.0331,331.9844,IN-YA,sum
97.1012,-0.0497,331.9053,IN-YA,sum
97.1464,-0.1326,331.8263,IN-YA,sum
97.1915,-0.2155,331.7473,IN-YA,sum
97.2366,-0.2984,331.6683,IN-YA,sum
97.2818,-0.3813,331.5892,IN-YA,sum
97.3269,-0.4642,331.5102,IN-YA,sum
97.3720,-0.5470,331.4312,IN-YA,sum
97.4218,-0.6345,331.2996,IN-YA,sum
97.4715,-0.7220,331.1680,IN-YA,sum
97.5213,-0.8095,331.0365,IN-YA,sum
97.5710,-0.8970,330.9049,IN-YA,sum
97.6208,-0.9845,330.7733,IN-YA,sum
97.6705,-1.0720,330.6418,IN-YA,sum
97.7202,-1.1595,330.5102,IN-YA,sum
97.7700,-1.2470,330.3786,IN-YA,sum
97.8363,-1.3438,329.1847,IN-YA,sum
97.9025,-1.4405,327.9907,IN-YA,sum
97.9688,-1.5372,326.7967,IN-YA,sum
98.0350,-1.6340,325.6027,IN-YA,sum
98.1015,-1.7308,325.5788,IN-YA,sum
98.1680,-1.8275,325.5549,IN-YA,sum
98.2345,-1.9242,325.5310,IN-YA,sum
98.3010,-2.0210,325.5071,IN-YA,sum
98.3726,-2.1015,324.6125,IN-YA,sum
98.4443,-2.1820,323.7180,IN-YA,sum
98.5159,-2.2625,322.8234,IN-YA,sum
98.5875,-2.3430,321.9289,IN-YA,sum
98.6592,-2.4235,321.0344,IN-YA,sum
98.7308,-2.5040,320.1398,IN-YA,sum
98.8024,-2.5845,319.2452,IN-YA,sum
98.8740,-2.6650,318.3507,IN-YA,sum
98.9360,-2.7459,318.8757,IN-YA,sum
98.9980,-2.8268,319.4006,IN-YA,sum
99.0600,-2.9077,319.9255,IN-YA,sum
99.1220,-2.9885,320.4504,IN-YA,sum
99.1840,-3.0694,320.9753,IN-YA,sum
99.2460,-3.1502,321.5002,IN-YA,sum
99.3080,-3.2311,322.0251,IN-YA,sum
99.3700,-3.3120,322.5500,IN-YA,sum
99.4462,-3.4162,322.8774,IN-YA,sum
99.5225,-3.5205,323.2048,IN-YA,sum
99.5987,-3.6248,323.5322,IN-YA,sum
99.6750,-3.7290,323.8597,IN-YA,sum
99.7512,-3.8330,323.8463,IN-YA,sum
99.8275,-3.9370,323.8329,IN-YA,sum
99.9038,-4.0410,323.8194,IN-YA,sum
99.9800,-4.1450,323.8060,IN-YA,sum
100.0747,-4.2728,323.7301,IN-YA,sum
100.1695,-4.4005,323.6543,IN-YA,sum
100.2643,-4.5282,323.5784,IN-YA,sum
100.3590,-4.6560,323.5026,IN-YA,sum
100.4130,-4.7371,323.8687,IN-YA,sum
100.4670,-4.8182,324.2348,IN-YA,sum
100.5210,-4.8994,324.6010,IN-YA,sum
100.5750,-4.9805,324.9671,IN-YA,sum
100.6290,-5.0616,325.3332,IN-YA,sum
100.6830,-5.1427,325.6993,IN-YA,sum
100.7370,-5.2238,326.0654,IN-YA,sum
100.7910,-5.3050,326.4316,IN-YA,sum
100.8603,-5.3897,325.7283,IN-YA,sum
100.9297,-5.4745,325.0251,IN-YA,sum
100.9991,-5.5593,324.3219,IN-YA,sum
101.0685,-5.6440,323.6186,IN-YA,sum
101.1379,-5.7287,322.9153,IN-YA,sum
101.2073,-5.8135,322.2120,IN-YA,sum
101.2767,-5.8982,321.5087,IN-YA,sum
101.3460,-5.9830,320.8055,IN-YA,sum
101.4100,-6.0549,320.5122,IN-YA,sum
101.4740,-6.1267,320.2190,IN-YA,sum
101.5380,-6.1986,319.9257,IN-YA,sum
101.6020,-6.2705,319.6325,IN-YA,sum
101.6660,-6.3424,319.3392,IN-YA,sum
101.7300,-6.4143,319.0460,IN-YA,sum
101.7940,-6.4862,318.7527,IN-YA,sum
101.8580,-6.5580,318.4594,IN-YA,sum
101.9424,-6.6313,317.5471,IN-YA,sum
102.0267,-6.7046,316.6349,IN-YA,sum
102.1111,-6.7780,315.7226,IN-YA,sum
102.1954,-6.8513,314.8103,IN-YA,sum
102.2798,-6.9246,313.8980,IN-YA,sum
102.3641,-6.9979,312.9857,IN-YA,sum
102.4484,-7.0712,312.0734,IN-YA,sum
102.5328,-7.1446,311.1612,IN-YA,sum
102.6170,-7.1921,309.7176,IN-YA,sum
102.7011,-7.2396,308.2741,IN-YA,sum
102.7852,-7.2871,306.8306,IN-YA,sum
102.8694,-7.3346,305.3870,IN-YA,sum
102.9536,-7.3822,303.9434,IN-YA,sum
103.0377,-7.4297,302.4999,IN-YA,sum
103.1218,-7.4772,301.0564,IN-YA,sum
103.2060,-7.5247,299.6128,IN-YA,sum
103.3364,-7.5822,298.1954,IN-YA,sum
103.4667,-7.6396,296.7781,IN-YA,sum
103.5970,-7.6970,295.3607,IN-YA,sum
103.7273,-7.7545,293.9434,IN-YA,sum
103.8272,-7.7899,292.8682,IN-YA,sum
103.9272,-7.8253,291.7930,IN-YA,sum
104.0272,-7.8607,290.7178,IN-YA,sum
104.1271,-7.8961,289.6425,IN-YA,sum
104.2278,-7.9339,289.9218,IN-YA,sum
104.3284,-7.9718,290.2011,IN-YA,sum
104.4290,-8.0096,290.4803,IN-YA,sum
104.5296,-8.0474,290.7596,IN-YA,sum
104.6106,-8.1036,290.7596,IN-YA,sum
104.6917,-8.1598,290.7596,IN-YA,sum
104.7727,-8.2160,290.7596,IN-YA,sum
104.8537,-8.2722,290.7596,IN-YA,sum
104.9883,-8.3857,298.4683,IN-YA,sum
105.1230,-8.4993,306.1771,IN-YA,sum
105.2500,-8.5912,306.1771,IN-YA,sum
105.3769,-8.6832,306.1771,IN-YA,sum
105.5039,-8.7751,306.1771,IN-YA,sum
105.6309,-8.8670,306.1771,IN-YA,sum
105.7127,-8.9224,305.7323,IN-YA,sum
105.7946,-8.9778,305.2875,IN-YA,sum
105.8764,-9.0332,304.8427,IN-YA,sum
