lon,lat,az,bound,slab,depth
126.7114,10.0322,169.2148,PS/SU,phi,10.136
126.6745,10.1476,167.534,PS/SU,phi,10.094
126.6375,10.263,165.8532,PS/SU,phi,10.469
126.6005,10.3784,164.1724,PS/SU,phi,9.22
126.5635,10.4937,162.4916,PS/SU,phi,10.277
126.4915,10.6348,160.1996,PS/SU,phi,9.535
126.4194,10.7759,157.9076,PS/SU,phi,9.561
126.3473,10.917,155.6156,PS/SU,phi,8.657
126.2752,11.0582,153.3236,PS/SU,phi,8.523
126.243,11.2074,157.0084,PS/SU,phi,8.479
126.2109,11.3567,160.6933,PS/SU,phi,8.732
126.1788,11.506,164.3781,PS/SU,phi,9.611
126.1466,11.6553,168.0629,PS/SU,phi,7.843
126.1141,11.804,168.0276,PS/SU,phi,8.122
126.0816,11.9527,167.9923,PS/SU,phi,7.759
126.0491,12.1014,167.957,PS/SU,phi,8.105
126.0166,12.2502,167.9217,PS/SU,phi,7.846
125.9339,12.3922,163.529,PS/SU,phi,7.767
125.8513,12.5341,159.1362,PS/SU,phi,8.62
125.7687,12.6761,154.7435,PS/SU,phi,8.175
125.686,12.818,150.3508,PS/SU,phi,7.602
125.6502,12.9091,152.5155,PS/SU,phi,6.917
125.6144,13.0001,154.6803,PS/SU,phi,6.856
125.5786,13.0911,156.845,PS/SU,phi,8.22
125.5427,13.1822,159.0097,PS/SU,phi,8.667
125.494,13.306,159.0393,PS/SU,phi,7.133
125.451,13.4093,158.9008,PS/SU,phi,7.592
125.408,13.5125,158.7623,PS/SU,phi,7.858
125.365,13.6157,158.6238,PS/SU,phi,7.362
125.322,13.719,158.4853,PS/SU,phi,7.814
125.279,13.8223,158.3468,PS/SU,phi,7.659
125.236,13.9255,158.2083,PS/SU,phi,7.523
125.193,14.0287,158.0699,PS/SU,phi,6.89
125.15,14.132,157.9314,PS/SU,phi,6.977
125.0853,14.275,157.5206,PS/SU,phi,7.458
125.0205,14.418,157.1098,PS/SU,phi,7.323
124.9557,14.561,156.699,PS/SU,phi,7.194
124.891,14.704,156.2882,PS/SU,phi,7.38
124.748,14.7764,158.2115,PS/SU,phi,7.102
124.605,14.8487,160.1347,PS/SU,phi,6.91
124.462,14.9211,162.058,PS/SU,phi,5.537
124.3189,14.9935,163.9813,PS/SU,phi,4.817
124.1758,15.0658,165.9046,PS/SU,phi,4.568
124.0328,15.1382,167.8279,PS/SU,phi,4.481
123.8898,15.2106,169.7512,PS/SU,phi,4.176
123.7468,15.283,171.6745,PS/SU,phi,3.774
123.6037,15.3553,173.5978,PS/SU,phi,3.286
123.4607,15.4277,175.5211,PS/SU,phi,3.957
123.3177,15.5001,177.4443,PS/SU,phi,5.832
123.1747,15.5725,179.3676,PS/SU,phi,6.563
123.0317,15.6448,181.2909,PS/SU,phi,6.895
122.8887,15.7172,183.2142,PS/SU,phi,6.59
122.7457,15.7896,185.1375,PS/SU,phi,7.022
122.6027,15.862,187.0608,PS/SU,phi,6.939
122.6733,15.9494,202.447,PS/SU,phi,6.621
122.7439,16.0369,217.8333,PS/SU,phi,6.301
122.7849,16.1321,210.1531,PS/SU,phi,6.008
122.8258,16.2273,202.4729,PS/SU,phi,6.008
122.8551,16.3348,198.5619,PS/SU,phi,5.813
122.8844,16.4424,194.6509,PS/SU,phi,5.541
122.8895,16.6078,181.7142,PS/SU,phi,5.634
122.8828,16.7855,181.7142,PS/SU,phi,6.106
122.8761,16.9631,181.7142,PS/SU,phi,5.294
143.1092,-2.6094,119.0919,PA/AU,png,3.109
142.9594,-2.5261,119.0919,PA/AU,png,3.445
142.8095,-2.4428,119.0919,PA/AU,png,3.511
142.6596,-2.3596,119.0919,PA/AU,png,3.859
142.5098,-2.2763,119.0919,PA/AU,png,3.709
142.4013,-2.2084,119.8418,PA/AU,png,3.953
142.2928,-2.1404,120.5917,PA/AU,png,3.092
142.1843,-2.0724,121.3416,PA/AU,png,4.062
142.0758,-2.0045,122.0915,PA/AU,png,4.203
141.9674,-1.9513,120.6063,PA/AU,png,3.727
141.8589,-1.8981,119.1212,PA/AU,png,4.178
141.7505,-1.8449,117.636,PA/AU,png,3.72
141.6421,-1.7917,116.1508,PA/AU,png,3.998
141.4988,-1.7375,114.797,PA/AU,png,4.325
141.3555,-1.6833,113.4432,PA/AU,png,4.489
141.2122,-1.6291,112.0894,PA/AU,png,3.158
141.0689,-1.5749,110.7356,PA/AU,png,4.33
140.9055,-1.5134,110.7069,PA/AU,png,4.323
140.742,-1.452,110.6781,PA/AU,png,4.385
140.5786,-1.3905,110.6493,PA/AU,png,3.824
140.4151,-1.329,110.6205,PA/AU,png,3.527
140.2905,-1.283,110.5358,PA/AU,png,3.584
140.166,-1.237,110.451,PA/AU,png,3.34
140.0414,-1.191,110.3662,PA/AU,png,3.845
139.9168,-1.145,110.2815,PA/AU,png,3.96
139.7495,-1.0831,110.2952,PA/AU,png,4.303
139.5823,-1.0211,110.3089,PA/AU,png,4.256
139.4151,-0.9591,110.3226,PA/AU,png,4.641
139.2478,-0.8971,110.3363,PA/AU,png,4.7
139.1117,-0.8515,109.8868,PA/AU,png,4.288
138.9756,-0.8058,109.4374,PA/AU,png,4.662
138.8395,-0.7602,108.9879,PA/AU,png,4.991
138.7034,-0.7146,108.5385,PA/AU,png,5.106
138.5572,-0.6754,107.6532,PA/AU,png,5.155
138.411,-0.6363,106.7679,PA/AU,png,5.287
138.2647,-0.5972,105.8826,PA/AU,png,5.137
138.1185,-0.558,104.9974,PA/AU,png,5.167
137.9475,-0.5334,103.2945,PA/AU,png,5.026
137.7765,-0.5089,101.5916,PA/AU,png,4.989
137.6055,-0.4843,99.8887,PA/AU,png,5.088
137.4346,-0.4597,98.1858,PA/AU,png,5.324
137.3117,-0.4503,97.2347,PA/AU,png,5.44
137.1888,-0.4408,96.2837,PA/AU,png,5.449
137.0659,-0.4314,95.3327,PA/AU,png,5.519
136.943,-0.422,94.3817,PA/AU,png,5.394
136.8148,-0.3839,97.4324,PA/AU,png,5.332
136.6866,-0.3457,100.4831,PA/AU,png,5.359
136.5584,-0.3075,103.5338,PA/AU,png,5.668
136.4302,-0.2693,106.5845,PA/AU,png,5.734
136.3387,-0.2401,106.7192,PA/AU,png,5.612
136.2472,-0.211,106.8538,PA/AU,png,5.645
136.1556,-0.1819,106.9884,PA/AU,png,5.717
136.0641,-0.1527,107.123,PA/AU,png,5.685
135.9726,-0.1236,107.2577,PA/AU,png,5.653
135.8811,-0.0945,107.3923,PA/AU,png,5.557
135.7896,-0.0654,107.5269,PA/AU,png,5.644
135.698,-0.0362,107.6615,PA/AU,png,5.628
135.5645,0.0203,108.982,PA/AU,png,5.623
135.4311,0.0768,110.3024,PA/AU,png,5.654
135.2976,0.1333,111.6228,PA/AU,png,5.529
135.1642,0.1898,112.9432,PA/AU,png,5.656
135.0583,0.2182,108.9628,PA/AU,png,5.729
134.9525,0.2465,104.9824,PA/AU,png,5.665
134.8626,0.2541,99.9305,PA/AU,png,5.694
134.7727,0.2618,94.8786,PA/AU,png,5.701
134.6218,0.2604,92.1733,PA/AU,png,5.736
134.471,0.259,89.468,PA/AU,png,5.485
134.3294,0.2284,86.5555,PA/AU,png,5.096
134.1877,0.1978,83.6429,PA/AU,png,4.176
134.0461,0.1673,80.7303,PA/AU,png,4.117
133.9045,0.1367,77.8177,PA/AU,png,4.466
133.793,0.0897,77.8177,PA/AU,png,3.97
133.6814,0.0427,77.8177,PA/AU,png,4.046
133.5698,-0.0043,77.8177,PA/AU,png,4.028
133.4582,-0.0512,77.8177,PA/AU,png,4.91
168.77,-44.0215,54.5917,AU\PA,puy,-0.2541
168.629,-44.0938,54.5917,AU\PA,puy,-0.5741
168.488,-44.166,54.5917,AU\PA,puy,-0.6161
168.2845,-44.2478,57.71,AU\PA,puy,-0.6581
168.081,-44.3297,60.8283,AU\PA,puy,0.2299
167.8845,-44.3979,62.5369,AU\PA,puy,0.914
167.688,-44.466,64.2455,AU\PA,puy,2.308
167.528,-44.5569,57.8961,AU\PA,puy,2.554
167.368,-44.6478,51.5467,AU\PA,puy,2.817
167.234,-44.737,49.2503,AU\PA,puy,2.67
167.1,-44.8262,46.9539,AU\PA,puy,2.474
167.0255,-44.9066,40.1332,AU\PA,puy,1.439
166.951,-44.9871,33.3125,AU\PA,puy,1.193
166.951,-44.9871,35.2764,AU\PA,puy,1.193
166.8305,-45.0992,36.276,AU\PA,puy,2.153
166.71,-45.2113,37.2757,AU\PA,puy,3.012
166.6235,-45.2807,39.2839,AU\PA,puy,3.864
166.537,-45.3502,41.292,AU\PA,puy,3.717
166.457,-45.4326,37.808,AU\PA,puy,3.764
166.377,-45.515,34.324,AU\PA,puy,3.855
166.291,-45.6257,31.4504,AU\PA,puy,2.297
166.205,-45.7364,28.5768,AU\PA,puy,2.28
166.112,-45.8118,34.6649,AU\PA,puy,1.819
166.019,-45.8872,40.7529,AU\PA,puy,2.107
165.92,-45.9581,44.2023,AU\PA,puy,2.611
165.733,-46.0648,50.662,AU\PA,puy,3.621
165.58,-46.1273,55.1284,AU\PA,puy,3.759
165.427,-46.1898,59.5948,AU\PA,puy,3.79
165.2975,-46.2975,49.7035,AU\PA,puy,4.191
165.168,-46.4052,39.8123,AU\PA,puy,5.092
165.0945,-46.5033,33.5791,AU\PA,puy,4.901
165.021,-46.6013,27.3458,AU\PA,puy,5.093
164.982,-46.6921,21.8907,AU\PA,puy,5.174
164.943,-46.783,16.4355,AU\PA,puy,5.372
164.933,-46.8969,9.938,AU\PA,puy,5.798
164.923,-47.0108,3.4405,AU\PA,puy,5.694
164.838,-47.1485,22.831,AU\PA,puy,5.318
164.739,-47.2562,32.0223,AU\PA,puy,5.25
164.719,-47.35,20.1264,AU\PA,puy,5.294
164.699,-47.4439,8.2305,AU\PA,puy,5.936
164.651,-47.5208,22.8895,AU\PA,puy,5.679
164.528,-47.6576,31.2783,AU\PA,puy,5.727
164.48,-47.7595,17.6048,AU\PA,puy,5.453
164.483,-47.9197,19.9038,AU\PA,puy,6.033
164.398,-48.0593,22.2027,AU\PA,puy,5.75
164.389,-48.202,29.4059,AU\PA,puy,6.132
164.309,-48.2738,3.9087,AU\PA,puy,5.904
164.287,-48.4286,5.4036,AU\PA,puy,6.064
164.215,-48.5916,16.3382,AU\PA,puy,5.454
164.13,-48.7417,20.5377,AU\PA,puy,5.492
164.047,-48.8294,26.2621,AU\PA,puy,5.127
163.964,-48.9171,31.9864,AU\PA,puy,5.137
163.916,-49.0164,24.8062,AU\PA,puy,5.406
163.868,-49.1157,17.6261,AU\PA,puy,4.967
163.804,-49.2189,19.8581,AU\PA,puy,5.081
163.74,-49.3222,22.0901,AU\PA,puy,4.664
163.6425,-49.4477,24.481,AU\PA,puy,4.839
163.545,-49.5732,26.872,AU\PA,puy,4.607
163.4965,-49.6672,22.6876,AU\PA,puy,4.142
163.448,-49.7612,18.5033,AU\PA,puy,3.872
163.412,-49.8466,15.2337,AU\PA,puy,3.542
163.296,-49.9853,28.348,AU\PA,puy,2.485
163.235,-50.0787,28.348,AU\PA,puy,2.559
124.4843,23.2647,266.5743,PS/EU,ryu,6.9157
124.6164,23.2722,266.5743,PS/EU,ryu,6.471
124.7485,23.2797,266.5743,PS/EU,ryu,7.088
124.8807,23.2872,266.5743,PS/EU,ryu,7.064
125.0128,23.2947,266.5743,PS/EU,ryu,6.797
124.8828,23.2952,266.6077,PS/EU,ryu,6.467
124.7528,23.2957,266.6411,PS/EU,ryu,6.123
124.6228,23.2963,266.6744,PS/EU,ryu,6.421
124.4928,23.2968,266.7078,PS/EU,ryu,6.9157
124.3628,23.2974,266.7412,PS/EU,ryu,6.6187
124.2328,23.2979,266.7745,PS/EU,ryu,6.3187
124.1028,23.2984,266.8079,PS/EU,ryu,6.4337
123.9728,23.2989,266.8412,PS/EU,ryu,5.9007
124.0714,23.304,266.8578,PS/EU,ryu,6.4337
124.17,23.309,266.8745,PS/EU,ryu,6.4127
124.2686,23.3141,266.8912,PS/EU,ryu,6.3187
124.3671,23.3192,266.9079,PS/EU,ryu,6.6187
124.4656,23.3242,266.9245,PS/EU,ryu,6.9157
124.5642,23.3293,266.9412,PS/EU,ryu,6.471
124.6628,23.3344,266.9579,PS/EU,ryu,6.421
124.7614,23.3394,266.9746,PS/EU,ryu,6.123
124.86,23.3445,266.9913,PS/EU,ryu,6.296
124.9586,23.3496,267.0079,PS/EU,ryu,6.467
125.0572,23.3546,267.0246,PS/EU,ryu,6.635
125.1557,23.3597,267.0413,PS/EU,ryu,6.975
125.2542,23.3648,267.058,PS/EU,ryu,7.323
125.3528,23.3698,267.0747,PS/EU,ryu,7.108
125.4514,23.3749,267.0914,PS/EU,ryu,7.096
125.55,23.38,267.1081,PS/EU,ryu,7.073
125.651,23.4095,263.4365,PS/EU,ryu,6.978
125.752,23.439,259.7649,PS/EU,ryu,7.032
125.853,23.4685,256.0933,PS/EU,ryu,7.004
125.954,23.498,252.4216,PS/EU,ryu,7.6446
126.072,23.5637,249.0129,PS/EU,ryu,7.6486
126.19,23.6295,245.6043,PS/EU,ryu,7.6526
126.308,23.6953,242.1956,PS/EU,ryu,7.4296
126.426,23.761,238.7869,PS/EU,ryu,7.5026
126.5447,23.846,237.0981,PS/EU,ryu,7.015
126.6635,23.931,235.4092,PS/EU,ryu,7.402
126.7823,24.016,233.7204,PS/EU,ryu,7.477
126.901,24.101,232.0316,PS/EU,ryu,7.51
127.0219,24.2107,230.3301,PS/EU,ryu,7.596
127.1428,24.3204,228.6286,PS/EU,ryu,7.758
127.2637,24.4301,226.9271,PS/EU,ryu,7.768
127.3847,24.5398,225.2256,PS/EU,ryu,8.4722
127.5152,24.6471,225.9118,PS/EU,ryu,7.8749
127.6458,24.7544,226.598,PS/EU,ryu,7.6919
127.7764,24.8617,227.2842,PS/EU,ryu,7.2959
127.907,24.969,227.9704,PS/EU,ryu,7.6269
128.0059,25.0313,229.7837,PS/EU,ryu,7.7699
128.1047,25.0937,231.5969,PS/EU,ryu,7.7709
128.2036,25.1561,233.4102,PS/EU,ryu,7.9179
128.3024,25.2184,235.2235,PS/EU,ryu,7.8959
128.4094,25.288,235.0021,PS/EU,ryu,7.7529
128.5164,25.3576,234.7807,PS/EU,ryu,7.8239
128.6234,25.4273,234.5593,PS/EU,ryu,7.4314
128.7304,25.4969,234.3379,PS/EU,ryu,7.7732
128.8039,25.5697,231.3488,PS/EU,ryu,7.4402
128.8775,25.6425,228.3597,PS/EU,ryu,7.4442
128.951,25.7153,225.3707,PS/EU,ryu,7.3432
129.0245,25.7881,222.3816,PS/EU,ryu,7.3432
129.1084,25.8888,221.008,PS/EU,ryu,6.8752
129.1923,25.9896,219.6344,PS/EU,ryu,6.8052
129.2762,26.0903,218.2608,PS/EU,ryu,7.1852
129.36,26.191,216.8872,PS/EU,ryu,7.1982
129.479,26.2958,219.0615,PS/EU,ryu,7.3472
129.598,26.4006,221.2357,PS/EU,ryu,6.6105
129.717,26.5054,223.4099,PS/EU,ryu,6.7655
129.836,26.6103,225.5841,PS/EU,ryu,6.4969
129.9217,26.7254,219.6185,PS/EU,ryu,6.2409
130.0074,26.8406,213.653,PS/EU,ryu,6.3189
130.1112,26.9667,214.978,PS/EU,ryu,6.1849
130.215,27.0929,216.3031,PS/EU,ryu,5.7119
130.3127,27.2401,213.455,PS/EU,ryu,6.3029
130.4105,27.3872,210.607,PS/EU,ryu,6.3739
130.4667,27.5481,203.9279,PS/EU,ryu,5.6921
130.523,27.709,197.2487,PS/EU,ryu,5.93
130.5686,27.8042,198.6801,PS/EU,ryu,7.159
130.6142,27.8995,200.1115,PS/EU,ryu,6.546
130.6598,27.9948,201.5429,PS/EU,ryu,6.032
130.7054,28.0901,202.9743,PS/EU,ryu,5.372
130.8066,28.1724,215.1714,PS/EU,ryu,5.155
130.9078,28.2546,227.3685,PS/EU,ryu,5.015
131.076,28.3537,231.8151,PS/EU,ryu,4.797
131.2441,28.4529,236.2617,PS/EU,ryu,4.922
131.3338,28.5451,228.4067,PS/EU,ryu,5.5773
131.4235,28.6373,220.5516,PS/EU,ryu,4.7763
131.5075,28.7293,219.6336,PS/EU,ryu,4.9283
131.5914,28.8212,218.7155,PS/EU,ryu,5.7065
131.6941,28.9132,221.5472,PS/EU,ryu,6.2845
131.7967,29.0053,224.3789,PS/EU,ryu,6.3005
131.8747,29.1449,215.2087,PS/EU,ryu,6.2675
131.9527,29.2845,206.0385,PS/EU,ryu,6.3095
132.0063,29.4451,201.1331,PS/EU,ryu,6.1785
132.0599,29.6058,196.2277,PS/EU,ryu,6.1501
132.1453,29.7184,204.8062,PS/EU,ryu,6.1171
132.2306,29.8311,213.3847,PS/EU,ryu,6.0661
132.2853,29.9488,207.6868,PS/EU,ryu,5.4621
132.3401,30.0665,201.9889,PS/EU,ryu,5.465
132.389,30.1681,202.3175,PS/EU,ryu,4.433
132.438,30.2696,202.6461,PS/EU,ryu,4.956
132.534,30.3813,209.6241,PS/EU,ryu,5.046
132.63,30.493,216.602,PS/EU,ryu,5.137
132.727,30.6235,214.6278,PS/EU,ryu,5.402
132.824,30.754,212.6537,PS/EU,ryu,5.617
132.8945,30.862,210.9762,PS/EU,ryu,5.615
132.965,30.97,209.2987,PS/EU,ryu,5.562
133.081,31.093,214.142,PS/EU,ryu,5.643
133.197,31.216,218.9853,PS/EU,ryu,5.658
133.2728,31.2908,219.4759,PS/EU,ryu,5.695
133.3485,31.3655,219.9665,PS/EU,ryu,5.565
133.4243,31.4402,220.457,PS/EU,ryu,5.496
133.5,31.515,220.9476,PS/EU,ryu,5.569
133.6355,31.6067,223.6179,PS/EU,ryu,5.916
133.771,31.6985,226.2882,PS/EU,ryu,5.839
133.9065,31.7903,228.9585,PS/EU,ryu,5.493
134.042,31.882,231.6288,PS/EU,ryu,5.354
134.2043,31.9615,233.7572,PS/EU,ryu,5.417
134.3665,32.041,235.8856,PS/EU,ryu,5.624
134.5288,32.1205,238.014,PS/EU,ryu,5.672
134.691,32.2,240.1423,PS/EU,ryu,5.706
134.8585,32.263,243.1266,PS/EU,ryu,5.726
135.026,32.326,246.1109,PS/EU,ryu,5.802
135.191,32.393,245.2586,PS/EU,ryu,5.798
135.356,32.46,244.4063,PS/EU,ryu,5.788
135.484,32.4985,247.4237,PS/EU,ryu,5.826
135.612,32.537,250.441,PS/EU,ryu,5.811
135.7152,32.5742,249.5621,PS/EU,ryu,5.754
135.8185,32.6115,248.6832,PS/EU,ryu,5.699
135.9218,32.6487,247.8043,PS/EU,ryu,5.658
136.025,32.686,246.9254,PS/EU,ryu,5.663
136.1497,32.7315,246.8652,PS/EU,ryu,5.744
136.2745,32.777,246.805,PS/EU,ryu,5.75
136.3992,32.8225,246.7448,PS/EU,ryu,5.739
136.524,32.868,246.6846,PS/EU,ryu,5.801
136.6505,32.9143,246.6615,PS/EU,ryu,5.884
136.777,32.9605,246.6385,PS/EU,ryu,5.872
136.9035,33.0067,246.6155,PS/EU,ryu,5.719
137.03,33.053,246.5924,PS/EU,ryu,5.586
137.159,33.141,242.6804,PS/EU,ryu,5.424
137.288,33.229,238.7683,PS/EU,ryu,5.318
137.417,33.317,234.8563,PS/EU,ryu,5.177
137.546,33.405,230.9443,PS/EU,ryu,5.02
137.676,33.4913,231.1112,PS/EU,ryu,4.962
137.806,33.5775,231.278,PS/EU,ryu,4.92
137.936,33.6638,231.4448,PS/EU,ryu,4.686
138.066,33.75,231.6116,PS/EU,ryu,4.508
138.1453,33.8272,228.8342,PS/EU,ryu,4.605
138.2245,33.9045,226.0567,PS/EU,ryu,4.58
138.3038,33.9817,223.2792,PS/EU,ryu,4.049
138.383,34.059,220.5018,PS/EU,ryu,4.626
138.4143,34.1898,213.1767,PS/EU,ryu,4.548
138.4455,34.3205,205.8517,PS/EU,ryu,3.664
138.4768,34.4513,198.5266,PS/EU,ryu,3.666
138.508,34.582,191.2015,PS/EU,ryu,3.551
138.5495,34.695,191.2015,PS/EU,ryu,3.34
138.591,34.808,191.2015,PS/EU,ryu,2.893
138.6325,34.921,191.2015,PS/EU,ryu,2.257
138.674,35.034,191.2015,PS/EU,ryu,2.711
281.3686,7.1228,328.6696,NZ/SA,sam,3.851
281.4541,6.9834,328.6696,NZ/SA,sam,4.314
281.5442,6.8485,326.4902,NZ/SA,sam,4.545
281.6162,6.727,329.5197,NZ/SA,sam,4.536
281.6882,6.628,324.1572,NZ/SA,sam,4.713
281.7422,6.547,326.4881,NZ/SA,sam,4.706
281.7962,6.4525,330.4216,NZ/SA,sam,4.634
281.8322,6.3625,338.3313,NZ/SA,sam,4.609
281.8727,6.2679,336.941,NZ/SA,sam,4.609
281.9275,6.1355,337.631,NZ/SA,sam,4.435
281.9635,6.0665,332.5848,NZ/SA,sam,4.435
281.9901,5.9577,339.4588,NZ/SA,sam,4.659
282.0167,5.8489,346.3327,NZ/SA,sam,3.884
282.0347,5.6776,350.1825,NZ/SA,sam,4.017
282.0527,5.5063,354.0323,NZ/SA,sam,4.189
282.0229,5.3411,358.0697,NZ/SA,sam,3.702
281.9931,5.1759,2.1071,NZ/SA,sam,4.103
281.9633,5.0107,6.1445,NZ/SA,sam,3.907
281.9335,4.8455,10.1818,NZ/SA,sam,3.859
281.90070000000003,4.7498,11.2615,NZ/SA,sam,4.277
281.868,4.654,12.3413,NZ/SA,sam,4.233
281.8353,4.5583,13.4211,NZ/SA,sam,3.96
281.8025,4.4626,14.5008,NZ/SA,sam,4.188
281.7697,4.3668,15.5806,NZ/SA,sam,3.753
281.73699999999997,4.2711,16.6603,NZ/SA,sam,3.753
281.7043,4.1753,17.74,NZ/SA,sam,4.253
281.6715,4.0796,18.8197,NZ/SA,sam,4.169
281.6315,3.9954,19.6347,NZ/SA,sam,4.251
281.5915,3.9111,20.4497,NZ/SA,sam,3.809
281.55150000000003,3.8268,21.2647,NZ/SA,sam,3.501
281.5115,3.7426,22.0798,NZ/SA,sam,3.229
281.4715,3.6583,22.8949,NZ/SA,sam,3.415
281.4315,3.5741,23.7099,NZ/SA,sam,3.194
281.3915,3.4899,24.5249,NZ/SA,sam,3.043
281.3515,3.4056,25.34,NZ/SA,sam,2.92
281.2887,3.3291,27.0928,NZ/SA,sam,3.074
281.2258,3.2526,28.8456,NZ/SA,sam,3.233
281.1629,3.1761,30.5984,NZ/SA,sam,3.233
281.1,3.0996,32.3512,NZ/SA,sam,3.486
281.0371,3.0231,34.1041,NZ/SA,sam,3.42
280.9742,2.9466,35.8569,NZ/SA,sam,3.42
280.9113,2.8701,37.6097,NZ/SA,sam,2.827
280.8485,2.7936,39.3625,NZ/SA,sam,3.093
280.7703,2.7054,39.9034,NZ/SA,sam,3.94
280.692,2.6171,40.4443,NZ/SA,sam,4.046
280.6137,2.5289,40.9853,NZ/SA,sam,3.764
280.5355,2.4406,41.5262,NZ/SA,sam,4.065
280.45730000000003,2.3523,41.5285,NZ/SA,sam,3.983
280.379,2.2641,41.5307,NZ/SA,sam,3.909
280.3007,2.1759,41.533,NZ/SA,sam,3.654
280.22249999999997,2.0876,41.5352,NZ/SA,sam,3.653
280.1599,2.022,41.798,NZ/SA,sam,3.653
280.0973,1.9564,42.0609,NZ/SA,sam,3.589
280.0346,1.8907,42.3238,NZ/SA,sam,3.655
279.972,1.8251,42.5866,NZ/SA,sam,3.726
279.9094,1.7594,42.8494,NZ/SA,sam,3.726
279.84680000000003,1.6938,43.1123,NZ/SA,sam,3.698
279.7842,1.6282,43.3751,NZ/SA,sam,3.791
279.7215,1.5626,43.638,NZ/SA,sam,3.776
279.651,1.4386,40.1311,NZ/SA,sam,3.52
279.58050000000003,1.3146,36.6243,NZ/SA,sam,4.269
279.51,1.1906,33.1175,NZ/SA,sam,4.197
279.4395,1.0666,29.6107,NZ/SA,sam,3.965
279.3612,0.9113,28.8945,NZ/SA,sam,4.342
279.283,0.7561,28.1782,NZ/SA,sam,3.671
279.2047,0.6008,27.462,NZ/SA,sam,3.405
279.12649999999996,0.4456,26.7457,NZ/SA,sam,3.834
279.0837,0.3561,26.5939,NZ/SA,sam,3.834
279.041,0.2666,26.4421,NZ/SA,sam,3.276
278.9982,0.1771,26.2903,NZ/SA,sam,3.276
278.95550000000003,0.0876,26.1385,NZ/SA,sam,2.973
278.9128,-0.0019,25.9867,NZ/SA,sam,2.571
278.87,-0.0914,25.8349,NZ/SA,sam,2.63
278.8272,-0.1809,25.6831,NZ/SA,sam,2.691
278.7845,-0.2704,25.5313,NZ/SA,sam,2.403
278.76120000000003,-0.3718,23.9546,NZ/SA,sam,2.514
278.738,-0.4731,22.3779,NZ/SA,sam,2.365
278.71479999999997,-0.5745,20.8012,NZ/SA,sam,2.68
278.6915,-0.6759,19.2246,NZ/SA,sam,2.836
278.6683,-0.7772,17.6479,NZ/SA,sam,3.062
278.645,-0.8786,16.0712,NZ/SA,sam,2.763
278.62170000000003,-0.98,14.4945,NZ/SA,sam,2.986
278.5985,-1.0814,12.9178,NZ/SA,sam,3.174
278.57550000000003,-1.1713,13.0971,NZ/SA,sam,2.583
278.5525,-1.2611,13.2765,NZ/SA,sam,2.749
278.5295,-1.351,13.4558,NZ/SA,sam,2.868
278.5065,-1.4409,13.6351,NZ/SA,sam,3.104
278.4835,-1.5308,13.8144,NZ/SA,sam,2.789
278.4605,-1.6206,13.9937,NZ/SA,sam,3.141
278.4375,-1.7105,14.173,NZ/SA,sam,3.281
278.4145,-1.8004,14.3524,NZ/SA,sam,3.281
278.43129999999996,-1.9562,9.2305,NZ/SA,sam,3.584
278.448,-2.1119,4.1085,NZ/SA,sam,3.765
278.4647,-2.2676,358.9865,NZ/SA,sam,3.581
278.4815,-2.4234,353.8646,NZ/SA,sam,3.944
278.4515,-2.5641,358.404,NZ/SA,sam,4.535
278.4215,-2.7049,2.9434,NZ/SA,sam,4.445
278.3915,-2.8457,7.4828,NZ/SA,sam,4.448
278.3615,-2.9864,12.0222,NZ/SA,sam,4.593
278.32550000000003,-3.0782,13.1882,NZ/SA,sam,4.393
278.2896,-3.17,14.3542,NZ/SA,sam,4.817
278.2536,-3.2618,15.5202,NZ/SA,sam,5.037
278.2177,-3.3537,16.6861,NZ/SA,sam,4.74
278.1817,-3.4455,17.8521,NZ/SA,sam,4.859
278.1458,-3.5373,19.0181,NZ/SA,sam,4.624
278.1099,-3.6292,20.1841,NZ/SA,sam,4.751
278.074,-3.721,21.3501,NZ/SA,sam,4.751
278.0635,-3.8189,19.4452,NZ/SA,sam,4.496
278.053,-3.9167,17.5402,NZ/SA,sam,4.31
278.0425,-4.0146,15.6353,NZ/SA,sam,4.381
278.032,-4.1125,13.7303,NZ/SA,sam,4.667
278.0215,-4.2104,11.8253,NZ/SA,sam,4.565
278.01099999999997,-4.3082,9.9204,NZ/SA,sam,4.882
278.0005,-4.4061,8.0155,NZ/SA,sam,4.882
277.99,-4.504,6.1106,NZ/SA,sam,4.895
277.9915,-4.5976,5.2324,NZ/SA,sam,4.958
277.993,-4.6913,4.3542,NZ/SA,sam,4.83
277.9945,-4.7849,3.476,NZ/SA,sam,5.089
277.996,-4.8785,2.5978,NZ/SA,sam,5.39
277.9975,-4.9721,1.7196,NZ/SA,sam,5.409
277.999,-5.0657,0.8414,NZ/SA,sam,5.386
278.0005,-5.1593,359.9632,NZ/SA,sam,5.74
278.002,-5.253,359.0849,NZ/SA,sam,5.792
278.0075,-5.3468,358.7813,NZ/SA,sam,5.76
278.01300000000003,-5.4405,358.4778,NZ/SA,sam,5.7
278.0185,-5.5343,358.1743,NZ/SA,sam,5.685
278.024,-5.628,357.8708,NZ/SA,sam,5.723
278.0295,-5.7218,357.5672,NZ/SA,sam,5.69
278.03499999999997,-5.8155,357.2637,NZ/SA,sam,5.516
278.0405,-5.9093,356.9601,NZ/SA,sam,5.59
278.046,-6.003,356.6566,NZ/SA,sam,5.517
