lon,lat,depth,mag,unc,date
-122.69,49.13,5.7,1.0,10.0,4/19/2006
-125.9,49.8,30.0,1.0,10.0,4/20/2006
-123.27,48.46,25.3,0.8,10.0,4/20/2006
-122.7,49.12,5.2,0.9,10.0,4/20/2006
-122.69,49.12,2.8,0.9,10.0,4/20/2006
-121.85,48.48,1.1,1.8,10.0,4/22/2006
-123.13,48.24,24.9,0.9,10.0,4/22/2006
-122.69,49.12,3.7,0.5,10.0,4/23/2006
-125.45,48.65,4.8,0.6,10.0,4/24/2006
-122.7,49.12,3.8,0.5,10.0,4/24/2006
-121.92,48.1,1.0,1.4,10.0,4/25/2006
-122.68,49.15,11.7,0.5,10.0,4/25/2006
-126.21,49.4,6.0,1.2,10.0,4/27/2006
-127.17,49.58,16.2,1.0,10.0,4/27/2006
-122.88,48.35,22.6,0.5,10.0,4/27/2006
-122.9,48.34,35.4,0.3,10.0,4/28/2006
-123.34,48.23,17.6,0.3,10.0,4/28/2006
-122.7,49.11,1.6,0.5,10.0,4/28/2006
-122.69,49.12,3.5,0.6,10.0,4/28/2006
-122.64,48.43,26.5,1.1,10.0,4/28/2006
-122.69,49.14,5.8,0.3,10.0,4/28/2006
-123.14,48.18,20.3,0.4,10.0,4/28/2006
-124.9,48.19,1.0,0.8,10.0,05/03/2006
-122.65,49.16,15.1,0.4,10.0,05/03/2006
-122.68,49.14,9.8,1.3,10.0,05/03/2006
-122.69,49.12,4.8,0.7,10.0,05/04/2006
-124.89,48.62,16.2,0.9,10.0,05/04/2006
-122.67,49.11,9.5,0.5,10.0,05/05/2006
-122.68,48.43,28.7,0.5,10.0,05/05/2006
-121.92,48.09,1.0,1.3,10.0,05/05/2006
-122.6,49.0,14.1,0.3,10.0,05/06/2006
-125.27,48.87,18.5,0.3,10.0,05/07/2006
-122.65,49.17,15.6,0.7,10.0,05/08/2006
-122.69,49.13,5.4,0.3,10.0,05/08/2006
-122.69,49.12,3.2,0.4,10.0,05/08/2006
-122.69,49.12,3.2,0.5,10.0,05/09/2006
-121.84,48.61,1.0,0.9,10.0,05/10/2006
-122.58,48.71,6.0,0.8,10.0,05/10/2006
-123.63,48.52,22.4,1.6,10.0,05/10/2006
-122.7,49.12,4.0,1.1,10.0,5/13/2006
-123.52,49.57,12.0,1.3,10.0,5/16/2006
-122.64,49.16,15.3,0.7,10.0,5/17/2006
-122.68,49.14,11.7,0.4,10.0,5/17/2006
-123.05,48.92,18.8,0.6,10.0,5/18/2006
-122.69,49.12,1.9,0.5,10.0,5/18/2006
-122.68,49.13,4.8,0.7,10.0,5/19/2006
-122.69,49.13,4.9,1.4,10.0,5/20/2006
-124.14,48.85,23.9,1.4,10.0,5/21/2006
-122.21,48.73,24.2,0.5,10.0,5/21/2006
-123.33,48.33,39.3,0.5,10.0,5/22/2006
-122.69,49.13,3.8,0.6,10.0,5/22/2006
-121.93,48.09,1.0,0.7,10.0,5/22/2006
-122.68,49.13,10.1,0.6,10.0,5/23/2006
-123.24,48.5,24.6,0.6,10.0,5/23/2006
-122.22,48.43,1.0,1.0,10.0,5/25/2006
-122.78,48.29,15.9,1.8,10.0,5/27/2006
-124.91,48.61,6.0,0.8,10.0,5/29/2006
-122.69,49.12,3.2,0.9,10.0,5/29/2006
-122.02,48.59,2.0,0.2,10.0,5/30/2006
-123.26,49.61,4.3,0.4,10.0,5/30/2006
-121.93,48.09,1.0,1.0,10.0,5/31/2006
-124.9,48.64,0.9,1.7,10.0,06/01/2006
-122.1,48.31,11.7,1.3,10.0,06/02/2006
-122.68,49.13,5.7,0.6,10.0,06/03/2006
-123.23,48.49,26.3,1.5,10.0,06/06/2006
-122.52,49.3,22.6,0.7,10.0,06/07/2006
-122.09,48.53,1.0,1.7,10.0,06/07/2006
-123.47,48.48,21.6,1.0,10.0,06/07/2006
-123.58,48.49,2.2,0.6,10.0,06/08/2006
-122.72,48.87,20.4,0.5,10.0,06/09/2006
-121.67,48.23,1.0,1.6,10.0,06/11/2006
-122.18,48.85,1.0,1.5,10.0,06/11/2006
-122.13,48.87,14.8,0.7,10.0,06/11/2006
-122.08,48.86,22.0,0.6,10.0,06/11/2006
-122.83,48.51,36.6,0.3,10.0,06/11/2006
-123.04,48.64,19.1,0.8,10.0,06/11/2006
-122.55,48.24,30.0,0.8,10.0,06/11/2006
-121.89,48.08,1.0,1.2,10.0,06/12/2006
-121.81,48.75,1.0,1.3,10.0,6/13/2006
-121.72,48.48,1.0,1.2,10.0,6/14/2006
-122.67,48.28,26.8,1.6,10.0,6/14/2006
-122.67,49.13,5.5,0.8,10.0,6/14/2006
-123.05,48.92,20.5,0.8,10.0,6/15/2006
-123.45,48.46,22.9,1.1,10.0,6/16/2006
-122.25,49.26,5.0,0.5,10.0,6/19/2006
-122.59,48.0,29.6,1.0,10.0,6/20/2006
-122.11,48.85,19.7,1.6,10.0,6/20/2006
-121.78,48.84,1.0,1.0,10.0,6/21/2006
-121.94,48.1,1.0,1.1,10.0,6/21/2006
-122.74,48.2,31.7,1.0,10.0,6/21/2006
-124.55,48.12,11.3,0.9,10.0,6/25/2006
-123.14,49.49,4.7,0.7,10.0,6/25/2006
-123.04,48.19,19.1,1.4,10.0,6/25/2006
-122.52,48.99,15.2,1.0,10.0,6/26/2006
-122.67,48.28,24.2,0.7,10.0,6/29/2006
-122.33,48.02,22.2,1.3,10.0,6/29/2006
-122.31,48.62,13.2,0.8,10.0,6/30/2006
-122.31,48.62,1.0,1.7,10.0,6/30/2006
-122.3,48.62,12.9,0.6,10.0,6/30/2006
-122.23,48.7,0.1,1.3,10.0,6/30/2006
-123.33,48.34,24.0,0.4,10.0,07/01/2006
-123.14,48.66,20.0,0.1,10.0,07/02/2006
-123.13,48.64,19.7,0.3,10.0,07/02/2006
-121.83,48.76,1.0,1.3,10.0,07/02/2006
-123.26,48.47,22.6,1.2,10.0,07/05/2006
-122.67,48.28,25.6,1.0,10.0,07/06/2006
-122.66,49.14,9.5,0.7,10.0,07/07/2006
-126.83,49.82,8.5,0.3,10.0,07/11/2006
-123.46,48.48,19.0,1.0,10.0,7/13/2006
-122.2,48.69,19.9,1.4,10.0,7/16/2006
-122.56,48.58,24.8,0.6,10.0,7/16/2006
-127.39,49.71,14.5,0.8,10.0,7/18/2006
-122.67,48.29,29.6,0.4,10.0,7/20/2006
-123.79,48.83,21.9,0.6,10.0,7/21/2006
-122.32,48.83,20.1,1.1,10.0,7/21/2006
-122.09,48.89,20.0,1.0,10.0,7/22/2006
-123.28,48.46,22.1,0.8,10.0,7/22/2006
-122.84,49.1,18.9,0.2,10.0,7/22/2006
-123.3,48.81,17.9,0.9,10.0,7/24/2006
-126.53,49.32,15.5,1.6,10.0,7/24/2006
-122.83,49.25,16.1,0.4,10.0,7/24/2006
-122.69,49.12,3.7,0.5,10.0,7/26/2006
-123.11,48.63,18.2,0.2,10.0,7/27/2006
-121.91,48.09,1.0,1.0,10.0,7/28/2006
-123.52,49.59,13.5,0.6,10.0,7/30/2006
-123.11,48.63,21.5,0.1,10.0,7/31/2006
-122.36,48.38,1.0,0.9,10.0,7/31/2006
-122.7,49.1,1.3,0.3,10.0,08/01/2006
-123.29,48.69,19.3,0.4,10.0,08/02/2006
-122.97,48.95,21.0,0.4,10.0,08/02/2006
-123.15,48.64,17.5,0.1,10.0,08/03/2006
-123.64,48.45,17.1,0.7,10.0,08/03/2006
-122.68,48.82,27.4,0.6,10.0,08/03/2006
-121.92,48.07,1.0,1.5,10.0,08/04/2006
-124.63,49.8,15.5,1.1,10.0,08/05/2006
-122.6,49.04,29.9,0.3,10.0,08/05/2006
-124.89,48.31,1.0,0.8,10.0,08/08/2006
-126.74,49.58,17.5,0.4,10.0,08/09/2006
-123.34,48.72,19.2,1.0,10.0,08/12/2006
-122.68,49.13,5.0,0.7,10.0,8/13/2006
-124.92,48.31,1.0,1.6,10.0,8/14/2006
-122.64,48.29,29.8,1.1,10.0,8/15/2006
-121.9,48.08,1.0,1.1,10.0,8/15/2006
-122.04,48.87,25.9,0.6,10.0,8/16/2006
-123.13,48.63,21.1,0.3,10.0,8/17/2006
-122.6,49.0,1.0,1.1,10.0,8/22/2006
-122.56,48.97,1.0,0.5,10.0,8/22/2006
-122.61,48.99,0.8,0.9,10.0,8/22/2006
-123.84,49.12,5.3,0.5,10.0,8/22/2006
-122.69,49.12,2.7,0.7,10.0,8/22/2006
-122.62,48.98,6.0,1.0,10.0,8/22/2006
-123.05,48.92,20.6,0.5,10.0,8/23/2006
-123.25,48.39,17.2,0.7,10.0,8/23/2006
-123.62,49.25,12.5,0.7,10.0,8/24/2006
-122.69,49.13,4.5,0.4,10.0,8/25/2006
-123.74,48.5,22.0,0.4,10.0,8/26/2006
-122.22,49.13,0.9,1.8,10.0,8/27/2006
-122.22,49.13,1.0,0.7,10.0,8/27/2006
-122.24,49.12,1.0,0.8,10.0,8/29/2006
-123.6,49.71,6.0,0.7,10.0,8/30/2006
-122.69,49.13,6.7,1.0,10.0,8/30/2006
-122.68,49.13,6.0,0.7,10.0,8/30/2006
-126.85,49.45,1.0,0.8,10.0,8/30/2006
-122.69,48.48,30.4,0.9,10.0,09/03/2006
-124.93,48.6,5.0,0.8,10.0,09/06/2006
-123.18,48.85,19.3,1.9,10.0,09/08/2006
-123.18,48.84,19.9,1.2,10.0,09/09/2006
-123.05,48.93,21.5,0.6,10.0,09/11/2006
-123.65,48.72,20.0,1.1,10.0,9/13/2006
-123.49,48.05,1.0,1.1,10.0,9/14/2006
-123.51,48.08,1.0,0.8,10.0,9/15/2006
-123.19,48.45,31.2,0.1,10.0,9/15/2006
-122.22,48.85,17.0,0.7,10.0,9/15/2006
-121.91,48.08,1.0,1.5,10.0,9/15/2006
-123.25,48.75,21.1,0.5,10.0,9/17/2006
-122.25,48.88,13.4,0.9,10.0,9/17/2006
-122.58,48.53,14.6,0.5,10.0,9/19/2006
-124.96,48.28,1.0,1.9,10.0,9/20/2006
-121.7,48.65,1.0,1.7,10.0,9/21/2006
-123.63,49.25,12.5,0.9,10.0,9/22/2006
-124.09,49.35,2.1,1.0,10.0,9/24/2006
-121.88,48.25,11.1,0.8,10.0,9/25/2006
-122.54,49.01,11.1,1.0,10.0,9/26/2006
-122.53,49.01,4.1,0.9,10.0,9/26/2006
-125.84,50.08,16.5,0.6,10.0,9/26/2006
-123.08,48.46,23.8,0.7,10.0,9/26/2006
-123.05,48.46,23.2,0.5,10.0,9/26/2006
-124.85,49.37,3.4,0.6,10.0,9/27/2006
-123.13,48.65,21.4,0.9,10.0,9/27/2006
-123.75,49.38,0.8,0.7,10.0,9/27/2006
-122.64,48.56,1.0,0.9,10.0,9/27/2006
-123.04,48.91,21.5,0.7,10.0,9/27/2006
-123.02,48.65,18.5,1.3,10.0,9/28/2006
-121.92,48.08,1.0,1.5,10.0,9/29/2006
-123.59,49.71,3.5,0.6,10.0,10/01/2006
-122.32,48.75,18.9,0.9,10.0,10/02/2006
-122.31,48.75,22.2,1.0,10.0,10/02/2006
-124.94,48.13,1.0,0.7,10.0,10/03/2006
-122.54,48.24,21.6,0.6,10.0,10/05/2006
-122.3,48.74,18.0,0.7,10.0,10/05/2006
-123.12,48.63,19.4,0.7,10.0,10/05/2006
-123.11,48.93,24.1,0.3,10.0,10/07/2006
-125.04,48.53,21.1,0.8,10.0,10/07/2006
-122.69,49.12,2.5,0.2,10.0,10/09/2006
-122.23,48.59,12.4,1.0,10.0,10/10/2006
-122.79,48.17,25.0,0.8,10.0,10/11/2006
-122.69,49.11,3.0,0.4,10.0,10/11/2006
-122.88,48.97,15.0,0.9,10.0,10/11/2006
-122.31,48.74,17.2,0.6,10.0,10/12/2006
-122.67,49.13,4.7,0.4,10.0,10/13/2006
-123.09,48.18,11.9,0.5,10.0,10/14/2006
-124.16,49.44,13.4,0.7,10.0,10/14/2006
-122.08,48.3,4.7,1.1,10.0,10/16/2006
-122.32,48.75,12.6,1.4,10.0,10/17/2006
-122.29,48.75,20.9,0.6,10.0,10/17/2006
-122.3,48.74,6.0,0.6,10.0,10/17/2006
-122.31,48.76,19.6,0.9,10.0,10/17/2006
-122.3,48.74,16.9,0.8,10.0,10/17/2006
-122.31,48.75,15.4,0.8,10.0,10/17/2006
-122.53,48.28,32.1,0.4,10.0,10/17/2006
-124.92,48.62,5.2,1.3,10.0,10/17/2006
-123.5,48.98,11.7,0.9,10.0,10/17/2006
-124.65,49.3,3.9,0.8,10.0,10/18/2006
-123.12,48.64,21.6,0.8,10.0,10/19/2006
-122.32,49.2,0.0,0.9,10.0,10/21/2006
-124.04,48.93,21.4,0.9,10.0,10/22/2006
-123.09,48.46,31.7,1.5,10.0,10/23/2006
-122.49,48.88,13.5,1.6,10.0,10/25/2006
-124.84,49.37,0.0,0.8,10.0,10/26/2006
-122.68,49.14,9.9,1.1,10.0,10/26/2006
-123.4,48.42,25.4,0.9,10.0,10/26/2006
-125.38,48.6,15.2,1.5,10.0,10/27/2006
-125.41,48.59,4.3,1.9,10.0,10/27/2006
-125.39,48.61,3.4,1.6,10.0,10/27/2006
-123.32,48.48,25.4,0.9,10.0,10/27/2006
-122.34,48.64,21.7,1.5,10.0,10/27/2006
-122.32,48.63,22.8,1.5,10.0,10/27/2006
-122.19,49.08,8.0,1.7,10.0,10/30/2006
-123.63,49.25,8.3,1.1,10.0,10/31/2006
-122.72,48.99,26.3,1.2,10.0,10/31/2006
-124.92,48.62,6.0,1.2,10.0,11/01/2006
-123.13,48.63,20.9,0.9,10.0,11/06/2006
-123.13,48.63,20.2,1.0,10.0,11/06/2006
-123.11,48.61,18.9,0.8,10.0,11/09/2006
-123.13,48.63,21.5,1.1,10.0,11/10/2006
-123.5,48.52,19.8,1.5,10.0,11/10/2006
-122.56,48.26,32.4,2.0,10.0,11/11/2006
-123.15,49.42,0.0,1.1,10.0,11/20/2006
-123.05,48.69,26.6,1.3,10.0,11/21/2006
-122.98,48.61,17.5,1.3,10.0,11/23/2006
-124.2,49.23,0.0,1.1,10.0,11/24/2006
-123.16,48.72,27.9,1.0,10.0,11/28/2006
-125.13,48.24,10.0,1.5,10.0,12/04/2006
-122.7,49.12,1.0,1.3,10.0,12/04/2006
-123.3,48.49,24.2,0.4,10.0,12/04/2006
-123.41,48.49,24.7,1.6,10.0,12/06/2006
-123.52,48.52,25.3,1.2,10.0,12/07/2006
-127.56,49.6,7.1,2.1,10.0,12/08/2006
-127.55,49.6,12.0,1.9,10.0,12/08/2006
-122.32,48.36,35.1,1.6,10.0,12/09/2006
-122.52,49.01,15.5,1.5,10.0,12/09/2006
-123.43,48.49,23.1,0.9,10.0,12/09/2006
-123.47,48.45,15.2,1.6,10.0,12/10/2006
-122.3,49.21,0.0,0.9,10.0,12/13/2006
-122.79,48.27,21.3,2.1,10.0,12/14/2006
-122.99,48.61,19.1,1.6,10.0,12/17/2006
-123.1,48.61,20.2,1.6,10.0,12/18/2006
-124.96,48.6,15.7,2.0,10.0,12/18/2006
-122.46,48.54,29.9,1.8,10.0,12/19/2006
-122.6,48.17,26.8,1.7,10.0,12/20/2006
-122.59,48.52,25.5,1.9,10.0,12/25/2006
-121.91,48.24,29.1,2.1,10.0,12/26/2006
-122.64,48.35,22.5,1.6,10.0,12/26/2006
-124.95,48.59,6.3,1.5,10.0,12/28/2006
-122.44,49.27,11.4,1.8,10.0,12/29/2006
-123.11,48.6,21.2,1.3,10.0,12/30/2006
-122.43,48.63,26.1,1.6,10.0,12/30/2006
-122.38,49.3,3.8,1.7,10.0,12/30/2006
-122.72,48.99,27.1,1.6,10.0,12/30/2006
-122.9,48.34,28.7,1.6,10.0,12/31/2006
-123.28,48.46,21.5,1.1,10.0,01/03/2007
-126.86,49.57,13.2,1.6,10.0,01/03/2007
-122.41,48.52,5.1,2.2,10.0,01/08/2007
-123.85,49.12,2.7,1.2,10.0,01/08/2007
-123.12,48.63,19.9,2.4,10.0,1/13/2007
-123.12,48.62,21.8,1.9,10.0,1/13/2007
-123.14,48.63,21.7,0.5,10.0,1/13/2007
-123.14,48.63,20.8,0.5,10.0,1/14/2007
-122.51,48.62,22.6,1.6,10.0,1/16/2007
-123.04,49.51,6.1,0.8,10.0,1/17/2007
-123.64,48.46,17.0,0.8,10.0,1/17/2007
-122.34,48.71,19.1,1.4,10.0,1/17/2007
-123.44,48.06,31.6,1.9,10.0,1/19/2007
-124.89,49.0,6.0,1.5,10.0,1/20/2007
-122.73,48.34,33.4,1.7,10.0,1/21/2007
-123.1,48.59,13.4,1.5,10.0,1/22/2007
-124.94,48.17,1.0,2.0,10.0,1/22/2007
-122.38,48.12,17.5,2.1,10.0,1/22/2007
-122.07,48.94,1.0,1.7,10.0,1/26/2007
-122.02,48.9,1.0,1.3,10.0,1/26/2007
-123.17,48.12,17.4,1.4,10.0,1/28/2007
-123.45,48.86,4.0,1.5,10.0,1/29/2007
-123.43,48.86,1.5,1.7,10.0,1/29/2007
-127.2,49.44,8.8,1.6,10.0,1/30/2007
-123.31,48.46,21.8,0.6,10.0,02/01/2007
-124.92,48.64,6.0,0.9,10.0,02/02/2007
-122.23,48.38,41.3,1.6,10.0,02/03/2007
-122.18,49.06,5.2,1.0,10.0,02/04/2007
-123.48,49.55,11.9,1.1,10.0,02/05/2007
-123.46,48.87,9.9,0.7,10.0,02/05/2007
-122.76,48.28,38.5,1.3,10.0,02/05/2007
-126.92,50.48,1.0,1.1,10.0,02/05/2007
-124.15,49.24,41.9,1.2,10.0,02/06/2007
-123.45,48.86,3.8,1.4,10.0,02/06/2007
-123.44,48.86,3.4,1.2,10.0,02/06/2007
-123.44,48.86,3.9,2.2,10.0,02/06/2007
-123.49,48.87,15.4,0.3,10.0,02/06/2007
-123.42,48.86,1.1,0.9,10.0,02/07/2007
-123.44,48.86,2.0,1.2,10.0,02/07/2007
-123.44,48.86,2.2,1.2,10.0,02/07/2007
-123.43,48.86,3.3,0.8,10.0,02/07/2007
-123.45,48.87,1.0,1.3,10.0,02/08/2007
-122.25,48.72,6.1,1.4,10.0,02/08/2007
-123.53,48.86,9.1,0.8,10.0,02/09/2007
-123.36,48.69,21.3,0.8,10.0,02/09/2007
-122.99,48.73,16.7,1.1,10.0,02/10/2007
-122.25,48.62,6.2,1.5,10.0,02/10/2007
-123.36,48.35,12.7,0.7,10.0,02/11/2007
-127.36,49.62,3.4,1.5,10.0,02/11/2007
-123.08,48.58,6.0,1.1,10.0,02/11/2007
-123.45,48.87,9.2,0.7,10.0,2/13/2007
-123.22,48.39,42.3,1.8,10.0,2/20/2007
-126.92,50.47,9.5,0.0,10.0,2/22/2007
-123.17,48.2,25.6,1.6,10.0,2/23/2007
-123.62,48.75,20.8,1.3,10.0,2/27/2007
-122.43,48.68,22.2,1.5,10.0,2/28/2007
-123.38,48.49,24.9,0.7,10.0,03/02/2007
-123.47,49.5,69.1,1.5,10.0,03/03/2007
-123.54,48.5,21.4,1.2,10.0,03/06/2007
-127.53,49.71,11.9,2.3,10.0,03/07/2007
-122.14,48.54,18.7,1.7,10.0,03/10/2007
-124.63,49.79,15.0,1.1,10.0,03/10/2007
-122.45,48.69,23.3,1.6,10.0,03/10/2007
-123.42,48.48,19.0,1.5,10.0,03/11/2007
-123.4,48.48,20.1,1.9,10.0,03/11/2007
-122.64,48.95,10.5,1.1,10.0,3/14/2007
-124.25,49.27,0.0,1.2,10.0,3/15/2007
-123.46,48.47,17.4,1.0,10.0,3/15/2007
-124.97,48.15,0.0,1.6,10.0,3/15/2007
-124.34,48.11,25.9,1.5,10.0,3/15/2007
-122.33,49.13,1.3,1.5,10.0,3/16/2007
-124.9,48.62,9.9,1.6,10.0,3/17/2007
-122.99,48.59,17.1,1.5,10.0,3/17/2007
-122.24,49.05,0.0,0.9,10.0,3/21/2007
-121.95,48.53,0.0,1.6,10.0,3/21/2007
-124.88,48.61,17.5,1.5,10.0,3/21/2007
-121.88,48.23,29.1,1.8,10.0,3/22/2007
-122.69,48.89,21.7,1.3,10.0,3/26/2007
-124.54,49.72,0.0,1.6,10.0,3/26/2007
-122.27,49.24,0.0,1.1,10.0,3/27/2007
-122.42,48.67,25.1,1.5,10.0,3/28/2007
-122.47,48.69,1.0,2.8,10.0,3/30/2007
-122.41,48.64,20.6,1.4,10.0,3/30/2007
-126.74,50.38,0.0,1.2,10.0,3/30/2007
-122.46,48.7,13.0,1.2,10.0,3/31/2007
-122.43,48.67,17.8,1.3,10.0,3/31/2007
-122.41,48.66,21.2,1.6,10.0,04/01/2007
-122.49,48.71,14.4,1.3,10.0,04/02/2007
-121.97,48.94,9.2,1.2,10.0,04/05/2007
-122.86,48.82,21.0,1.2,10.0,04/05/2007
-122.13,48.72,6.0,1.2,10.0,04/05/2007
-122.23,48.85,16.2,1.6,10.0,04/09/2007
-122.41,48.68,27.8,1.3,10.0,04/10/2007
-122.29,49.14,0.0,0.9,10.0,04/10/2007
-122.12,48.84,15.9,1.8,10.0,4/14/2007
-122.15,48.99,11.7,2.6,10.0,4/15/2007
-122.39,48.53,28.5,1.9,10.0,4/15/2007
-123.06,48.6,19.1,1.3,10.0,4/15/2007
-123.05,48.59,16.1,1.2,10.0,4/15/2007
-123.06,48.6,16.7,0.9,10.0,4/15/2007
-123.05,48.59,16.8,1.2,10.0,4/15/2007
-123.07,48.6,16.9,1.3,10.0,4/15/2007
-123.05,48.6,16.9,1.3,10.0,4/15/2007
-123.07,48.6,16.4,1.4,10.0,4/15/2007
-123.06,48.6,18.3,1.3,10.0,4/15/2007
-123.08,48.6,17.9,1.3,10.0,4/16/2007
-123.51,48.52,20.1,1.2,10.0,4/16/2007
-123.05,48.59,17.0,1.4,10.0,4/16/2007
-123.07,48.6,16.2,1.3,10.0,4/16/2007
-123.06,48.61,15.2,1.6,10.0,4/16/2007
-123.05,48.6,17.3,1.8,10.0,4/16/2007
-123.04,48.58,12.4,1.0,10.0,4/16/2007
-123.07,48.6,12.8,1.3,10.0,4/16/2007
-123.45,48.52,25.4,1.1,10.0,4/16/2007
-123.05,48.59,17.0,1.6,10.0,4/17/2007
-123.31,48.67,20.0,1.2,10.0,4/17/2007
-123.05,48.61,15.7,1.2,10.0,4/17/2007
-122.11,48.81,14.4,2.2,10.0,4/17/2007
-123.23,49.57,0.0,1.2,10.0,4/19/2007
-123.05,48.59,14.2,0.9,10.0,4/21/2007
-122.14,48.35,58.2,1.8,10.0,4/22/2007
-122.11,48.82,13.5,1.5,10.0,4/24/2007
-125.39,49.85,1.5,1.2,10.0,4/24/2007
-126.74,50.38,1.0,1.7,10.0,4/26/2007
-122.26,49.23,1.0,1.3,10.0,4/28/2007
-122.66,48.86,23.2,1.2,10.0,4/30/2007
-123.02,48.94,12.0,1.2,10.0,05/02/2007
-123.05,49.54,0.9,1.0,10.0,05/03/2007
-122.54,48.99,4.8,1.6,10.0,05/03/2007
-123.5,48.47,1.0,1.2,10.0,05/03/2007
-122.46,48.69,1.0,2.4,10.0,05/05/2007
-122.41,48.67,22.1,1.4,10.0,05/05/2007
-122.43,48.71,1.0,1.4,10.0,05/05/2007
-122.42,48.67,20.0,1.5,10.0,05/05/2007
-122.39,48.67,14.5,1.4,10.0,05/05/2007
-123.94,48.86,23.8,1.8,10.0,05/05/2007
-122.42,48.67,20.1,1.7,10.0,05/06/2007
-123.12,48.46,27.8,1.3,10.0,05/06/2007
-123.12,48.46,27.6,1.1,10.0,05/06/2007
-127.12,49.37,6.0,1.6,10.0,05/06/2007
-122.17,49.1,1.0,1.3,10.0,05/06/2007
-123.05,49.54,1.0,1.1,10.0,05/07/2007
-123.15,48.64,17.3,0.9,10.0,05/07/2007
-121.63,48.23,36.7,1.9,10.0,05/09/2007
-124.65,49.31,1.0,0.9,10.0,05/09/2007
-123.51,48.47,1.0,1.3,10.0,05/10/2007
-123.25,49.53,3.5,1.0,10.0,05/10/2007
-122.04,48.27,24.8,1.6,10.0,5/14/2007
-123.22,49.55,1.0,0.7,10.0,5/14/2007
-122.07,48.86,21.3,1.5,10.0,5/15/2007
-122.99,48.6,15.8,1.5,10.0,5/16/2007
-121.99,48.25,29.4,1.5,10.0,5/17/2007
-124.9,48.62,16.2,1.6,10.0,5/17/2007
-121.28,48.02,18.0,2.1,10.0,5/17/2007
-122.36,49.18,4.0,0.9,10.0,5/23/2007
-124.06,49.42,6.0,0.5,10.0,5/26/2007
-123.16,48.3,40.0,1.2,10.0,5/27/2007
-123.06,48.6,15.8,0.8,10.0,5/28/2007
-123.05,48.92,12.4,2.8,10.0,5/29/2007
-123.07,48.92,18.0,0.8,10.0,5/29/2007
-123.62,49.24,10.6,0.9,10.0,5/30/2007
-122.25,49.26,1.0,1.1,10.0,5/30/2007
-125.56,49.07,14.4,0.8,10.0,5/30/2007
-121.99,48.28,33.7,1.4,10.0,06/01/2007
-123.35,48.68,20.5,0.6,10.0,06/05/2007
-121.88,48.83,0.0,1.5,10.0,06/05/2007
-127.63,49.83,14.2,1.3,10.0,06/05/2007
-123.27,49.39,2.6,0.7,10.0,06/06/2007
-122.12,48.33,23.7,1.4,10.0,06/06/2007
-122.16,48.34,22.3,1.6,10.0,06/06/2007
-123.76,48.32,6.2,1.2,10.0,06/06/2007
-123.41,48.54,7.8,1.1,10.0,06/08/2007
-126.92,50.44,1.0,1.2,10.0,06/09/2007
-124.48,48.05,6.2,1.2,10.0,06/12/2007
-123.23,48.45,20.7,1.5,10.0,06/12/2007
-122.15,48.82,0.0,1.8,10.0,06/12/2007
-122.58,48.9,12.7,0.9,10.0,6/13/2007
-123.1,48.6,3.8,1.2,10.0,6/13/2007
-123.49,48.79,18.6,0.6,10.0,6/14/2007
-123.44,48.86,3.5,0.8,10.0,6/15/2007
-122.91,48.36,24.8,1.1,10.0,6/16/2007
-124.74,48.78,31.1,1.5,10.0,6/19/2007
-123.27,49.52,1.0,0.9,10.0,6/22/2007
-123.26,49.53,1.0,1.0,10.0,6/25/2007
-125.3,49.66,1.0,1.0,10.0,6/26/2007
-123.26,49.52,2.6,0.6,10.0,6/26/2007
-123.05,48.92,8.2,0.8,10.0,6/26/2007
-123.35,48.78,14.5,0.8,10.0,6/26/2007
-123.18,49.58,15.8,1.1,10.0,6/27/2007
-123.29,48.7,20.6,0.8,10.0,6/27/2007
-123.26,49.51,1.0,0.7,10.0,6/29/2007
-123.75,48.31,6.0,1.0,10.0,6/29/2007
-123.14,48.63,20.4,1.0,10.0,6/30/2007
-123.42,48.87,3.4,1.0,10.0,6/30/2007
-122.87,49.15,22.8,1.2,10.0,07/05/2007
-122.24,48.82,17.2,1.2,10.0,07/05/2007
-125.32,49.73,0.0,1.0,10.0,07/11/2007
-123.24,49.54,0.0,0.4,10.0,07/12/2007
-123.14,48.71,25.8,0.5,10.0,07/12/2007
-123.24,49.51,1.6,0.8,10.0,7/13/2007
-123.91,49.2,15.6,0.8,10.0,7/14/2007
-123.25,49.52,1.0,0.8,10.0,7/17/2007
-124.93,48.67,5.9,0.8,10.0,7/18/2007
-123.09,48.59,0.6,0.8,10.0,7/21/2007
-123.58,49.58,3.6,0.8,10.0,7/21/2007
-124.02,48.85,16.8,1.2,10.0,7/21/2007
-122.42,48.52,33.7,1.6,10.0,7/22/2007
-127.11,49.69,19.7,1.6,10.0,7/23/2007
-124.81,48.33,6.1,1.3,10.0,7/25/2007
-122.35,48.54,23.0,1.3,10.0,7/29/2007
-123.23,48.19,20.1,1.2,10.0,7/31/2007
-121.9,48.07,5.6,1.7,10.0,08/02/2007
-125.38,49.2,9.5,0.8,10.0,08/03/2007
-124.98,48.1,0.0,1.6,10.0,08/05/2007
-123.4,48.98,11.7,0.9,10.0,08/06/2007
-124.65,48.29,0.0,1.5,10.0,08/06/2007
-123.42,48.48,19.5,1.0,10.0,08/08/2007
-125.38,49.2,0.0,0.8,10.0,08/08/2007
-126.5,50.66,1.0,1.1,10.0,08/10/2007
