lon,lat,depth,unc,elev,thickness
289.1670,16.9170,5.0810,5.0000,-4080.0000,1001.0000
289.2500,16.9170,5.1070,5.0000,-4107.0000,1000.0000
289.3330,16.9170,5.1440,5.0000,-4145.0000,999.0000
289.4170,16.9170,5.1680,5.0000,-4167.0000,1001.0000
289.5000,16.9170,5.1210,5.0000,-4116.0000,1005.0000
289.5830,16.9170,5.3230,5.0000,-4314.0000,1009.0000
289.6670,16.9170,5.3390,5.0000,-4328.0000,1011.0000
289.7500,16.9170,5.2400,5.0000,-4228.0000,1012.0000
289.8330,16.9170,5.3280,5.0000,-4316.0000,1012.0000
289.9170,16.9170,5.3590,5.0000,-4348.0000,1011.0000
290.0000,16.9170,5.3600,5.0000,-4351.0000,1009.0000
290.0830,16.9170,5.4620,5.0000,-4453.0000,1009.0000
290.1670,16.9170,5.5090,5.0000,-4499.0000,1010.0000
290.2500,16.9170,5.5640,5.0000,-4552.0000,1012.0000
290.3330,16.9170,5.6440,5.0000,-4632.0000,1012.0000
290.4170,16.9170,5.7040,5.0000,-4693.0000,1011.0000
290.5000,16.9170,5.6990,5.0000,-4692.0000,1007.0000
290.5830,16.9170,5.7940,5.0000,-4793.0000,1001.0000
290.6670,16.9170,5.8160,5.0000,-4822.0000,994.0000
290.7500,16.9170,5.7840,5.0000,-4796.0000,988.0000
290.8330,16.9170,5.7520,5.0000,-4769.0000,983.0000
290.9170,16.9170,5.7640,5.0000,-4782.0000,982.0000
291.0000,16.9170,5.8060,5.0000,-4825.0000,981.0000
291.0830,16.9170,5.7740,5.0000,-4793.0000,981.0000
291.1670,16.9170,5.7560,5.0000,-4775.0000,981.0000
291.2500,16.9170,5.7400,5.0000,-4760.0000,980.0000
291.3330,16.9170,5.8310,5.0000,-4849.0000,982.0000
291.4170,16.9170,5.8940,5.0000,-4912.0000,982.0000
291.5000,16.9170,5.8130,5.0000,-4830.0000,983.0000
291.5830,16.9170,5.9080,5.0000,-4924.0000,984.0000
288.1670,16.8330,3.0870,5.0000,-2008.0000,1079.0000
288.2500,16.8330,3.5940,5.0000,-2556.0000,1038.0000
288.3330,16.8330,3.5820,5.0000,-2564.0000,1018.0000
288.4170,16.8330,3.7940,5.0000,-2786.0000,1008.0000
288.5000,16.8330,4.3240,5.0000,-3322.0000,1002.0000
288.5830,16.8330,4.2420,5.0000,-3242.0000,1000.0000
288.6670,16.8330,3.9120,5.0000,-2911.0000,1001.0000
288.7500,16.8330,4.7100,5.0000,-3708.0000,1002.0000
288.8330,16.8330,4.8670,5.0000,-3866.0000,1001.0000
288.9170,16.8330,4.9140,5.0000,-3914.0000,1000.0000
289.0000,16.8330,5.0380,5.0000,-4037.0000,1001.0000
289.0830,16.8330,4.9000,5.0000,-3899.0000,1001.0000
289.1670,16.8330,5.1260,5.0000,-4124.0000,1002.0000
289.2500,16.8330,5.0430,5.0000,-4043.0000,1000.0000
289.3330,16.8330,5.0700,5.0000,-4070.0000,1000.0000
289.4170,16.8330,5.1070,5.0000,-4107.0000,1000.0000
289.5000,16.8330,5.0970,5.0000,-4095.0000,1002.0000
289.5830,16.8330,5.3310,5.0000,-4327.0000,1004.0000
289.6670,16.8330,5.2430,5.0000,-4239.0000,1004.0000
289.7500,16.8330,5.2000,5.0000,-4195.0000,1005.0000
289.8330,16.8330,5.3080,5.0000,-4302.0000,1006.0000
289.9170,16.8330,5.2200,5.0000,-4214.0000,1006.0000
290.0000,16.8330,5.2480,5.0000,-4243.0000,1005.0000
290.0830,16.8330,5.4130,5.0000,-4408.0000,1005.0000
290.1670,16.8330,5.4570,5.0000,-4452.0000,1005.0000
290.2500,16.8330,5.4780,5.0000,-4473.0000,1005.0000
290.3330,16.8330,5.5280,5.0000,-4524.0000,1004.0000
290.4170,16.8330,5.5630,5.0000,-4561.0000,1002.0000
290.5000,16.8330,5.4240,5.0000,-4425.0000,999.0000
290.5830,16.8330,5.6690,5.0000,-4674.0000,995.0000
290.6670,16.8330,5.6670,5.0000,-4677.0000,990.0000
290.7500,16.8330,5.6400,5.0000,-4655.0000,985.0000
290.8330,16.8330,5.6350,5.0000,-4653.0000,982.0000
290.9170,16.8330,5.6700,5.0000,-4690.0000,980.0000
291.0000,16.8330,5.6210,5.0000,-4643.0000,978.0000
291.0830,16.8330,5.5820,5.0000,-4604.0000,978.0000
291.1670,16.8330,5.6200,5.0000,-4643.0000,977.0000
291.2500,16.8330,5.6250,5.0000,-4648.0000,977.0000
291.3330,16.8330,5.7180,5.0000,-4741.0000,977.0000
291.4170,16.8330,5.7130,5.0000,-4735.0000,978.0000
291.5000,16.8330,5.6400,5.0000,-4660.0000,980.0000
288.1670,16.7500,2.8620,5.0000,-1821.0000,1041.0000
288.2500,16.7500,3.7340,5.0000,-2735.0000,999.0000
288.3330,16.7500,3.4530,5.0000,-2455.0000,998.0000
288.4170,16.7500,3.9870,5.0000,-2987.0000,1000.0000
288.5000,16.7500,4.3810,5.0000,-3380.0000,1001.0000
288.5830,16.7500,3.9830,5.0000,-2982.0000,1001.0000
288.6670,16.7500,3.8880,5.0000,-2887.0000,1001.0000
288.7500,16.7500,4.9060,5.0000,-3905.0000,1001.0000
288.8330,16.7500,4.8970,5.0000,-3896.0000,1001.0000
288.9170,16.7500,5.0190,5.0000,-4018.0000,1001.0000
289.0000,16.7500,5.0440,5.0000,-4043.0000,1001.0000
289.0830,16.7500,4.9460,5.0000,-3945.0000,1001.0000
289.1670,16.7500,5.0710,5.0000,-4070.0000,1001.0000
289.2500,16.7500,5.0310,5.0000,-4031.0000,1000.0000
289.3330,16.7500,5.0300,5.0000,-4029.0000,1001.0000
289.4170,16.7500,5.0700,5.0000,-4069.0000,1001.0000
289.5000,16.7500,5.0690,5.0000,-4068.0000,1001.0000
289.5830,16.7500,5.2790,5.0000,-4278.0000,1001.0000
289.6670,16.7500,5.3400,5.0000,-4339.0000,1001.0000
289.7500,16.7500,5.1440,5.0000,-4142.0000,1002.0000
289.8330,16.7500,5.1620,5.0000,-4161.0000,1001.0000
289.9170,16.7500,5.2190,5.0000,-4218.0000,1001.0000
