lon,lat,depth,unc,etype,mag
-67.5440,-28.6670,132.2000,nan,ER,4.4000
-68.3850,-33.5650,19.6000,nan,ER,4.9000
-70.7030,-31.3600,35.0000,nan,ER,4.5000
-70.2850,-35.4670,35.0000,nan,ER,4.5000
-70.5610,-35.7860,35.0000,nan,ER,4.0000
-69.1900,-31.7700,39.6000,nan,ER,4.9000
-69.1410,-31.6630,39.8000,nan,ER,6.0000
-70.9580,-29.3770,81.6000,nan,ER,4.1000
-68.7890,-33.6220,148.4000,nan,ER,5.8000
-66.3520,-31.6190,128.5000,nan,ER,4.7000
-70.6980,-28.2270,57.4000,nan,ER,5.3000
-64.5860,-28.9090,65.0000,nan,ER,4.0000
-66.4690,-31.5170,137.9000,nan,ER,4.6000
-69.1290,-31.1940,35.3000,nan,ER,4.8000
-66.5390,-28.0880,155.7000,nan,ER,4.3000
-66.8560,-28.7620,7.4000,nan,ER,4.3000
-70.5050,-32.4690,100.1000,nan,ER,4.6000
-68.5990,-31.3550,94.1000,nan,ER,5.4000
-64.4300,-31.0200,12.0000,nan,ER,4.0000
-68.1990,-31.7830,109.6000,nan,ER,4.9000
-68.3750,-29.1890,97.5000,nan,ER,4.3000
-68.4090,-31.2010,92.6000,nan,ER,4.5000
-70.3860,-33.1820,108.5000,nan,ER,4.1000
-69.2200,-29.6570,102.9000,nan,ER,4.3000
-69.9280,-28.7990,88.7000,nan,ER,4.7000
-70.1710,-34.0340,20.1000,nan,ER,4.5000
-70.8300,-30.7130,65.2000,nan,ER,4.4000
-67.3300,-29.4740,123.5000,nan,ER,4.9000
-68.8810,-31.2610,110.0000,nan,ER,4.2000
-68.5630,-31.2720,107.0000,nan,ER,4.7000
-67.8570,-32.0480,23.6000,nan,ER,4.3000
-67.3730,-28.2750,111.5000,nan,ER,4.2000
-70.1530,-33.4590,121.4000,nan,ER,4.5000
-69.9020,-36.8170,10.3000,nan,ER,4.1000
-69.7870,-36.7650,29.2000,nan,ER,4.2000
-69.1090,-30.8400,105.0000,nan,ER,4.8000
-69.9340,-31.8730,150.2000,nan,ER,4.6000
-65.9270,-28.3340,78.8000,nan,ER,4.3000
-68.6200,-33.2750,25.0000,nan,ER,4.1000
-68.8810,-31.3950,122.6000,nan,ER,4.5000
-69.8290,-30.8680,108.0000,nan,ER,4.3000
-69.7600,-31.7540,126.0000,nan,ER,4.7000
-67.0410,-32.3620,24.9000,nan,ER,4.7000
-70.8250,-33.4440,81.5000,nan,ER,4.3000
-70.4450,-28.4460,70.8000,nan,ER,4.0000
-70.7030,-29.3480,80.7000,nan,ER,4.8000
-69.1950,-31.5090,106.1000,nan,ER,4.2000
-68.0440,-34.8320,16.0000,nan,ER,4.0000
-69.0120,-32.7100,26.4000,nan,ER,4.9000
-67.2470,-28.7780,137.1000,nan,ER,4.2000
-68.5340,-30.2590,127.2000,nan,ER,4.2000
-68.6590,-31.3260,107.4000,nan,ER,4.1000
-69.6780,-32.0570,111.9000,nan,ER,5.4000
-70.4550,-28.4830,90.5000,nan,ER,4.0000
-70.0410,-32.8010,122.5000,nan,ER,4.9000
-69.3440,-32.8500,114.7000,nan,ER,5.3000
-70.5810,-29.0400,101.5000,nan,ER,4.5000
-70.1550,-32.7590,99.2000,nan,ER,4.5000
-70.7580,-33.1480,74.5000,nan,ER,4.3000
-69.0970,-31.4070,111.0000,nan,ER,4.4000
-69.8870,-29.1020,145.0000,nan,ER,4.3000
-69.1510,-31.7220,111.2000,nan,ER,4.6000
-65.3960,-30.9870,179.2000,nan,ER,5.2000
-66.9690,-32.7600,172.3000,nan,ER,4.5000
-69.1890,-31.8850,28.0000,nan,ER,5.3000
-67.1950,-28.7500,136.8000,nan,ER,4.7000
-69.6810,-29.6390,100.0000,nan,ER,4.6000
-70.2670,-32.7830,112.4000,nan,ER,4.6000
-65.2840,-30.4510,180.3000,nan,ER,4.9000
-69.8070,-29.1340,75.0000,nan,ER,5.4000
-70.6400,-36.9610,148.5000,nan,ER,4.2000
-68.6860,-28.4990,86.0000,nan,ER,4.5000
-67.9440,-31.2030,150.0000,nan,ER,4.0000
-69.1670,-32.9040,11.0000,nan,ER,4.3000
-70.7900,-34.6660,112.2000,nan,ER,4.5000
-68.8700,-31.3520,107.0000,nan,ER,4.0000
-68.5710,-31.3930,111.2000,nan,ER,4.4000
-70.8100,-36.3860,126.6000,nan,ER,5.2000
-69.4760,-31.6350,113.4000,nan,ER,4.3000
-70.4980,-28.4910,88.5000,nan,ER,4.4000
-69.2690,-31.6560,5.2000,nan,ER,4.9000
-68.2370,-31.4370,103.1000,nan,ER,4.5000
-70.5820,-34.4620,90.1000,nan,ER,5.1000
-67.6760,-28.3170,41.6000,nan,ER,4.1000
-67.9300,-31.4280,99.6000,nan,ER,4.4000
-68.1060,-31.5770,106.3000,nan,ER,5.2000
-70.7230,-30.1380,82.3000,nan,ER,4.0000
-69.2590,-32.9380,10.0000,nan,ER,4.1000
-70.3110,-33.0860,109.6000,nan,ER,4.2000
-65.3770,-30.4170,186.3000,nan,ER,4.1000
-67.0290,-29.1040,51.9000,nan,ER,4.1000
