lon,lat,depth,strike,dip
129.35,2.45,-178.04651,15.018595,50.451782
129.4,2.45,-184.54057,15.016605,50.409496
129.45,2.45,-191.0206,15.032888,50.33182
129.5,2.45,-197.47792,15.068659,50.224022
129.55,2.45,-203.90636,15.041988,50.244034
129.6,2.45,-210.37445,14.938193,50.427937
129.65,2.45,-216.8937,14.864919,50.57273
129.7,2.45,-223.43329,14.861982,50.593365
129.75,2.45,-229.96231,14.923773,50.48937
129.8,2.45,-236.4499,15.046525,50.258526
129.85,2.45,-242.8652,15.227947,49.896584
129.9,2.45,-249.17734,15.467316,49.39711
129.95,2.45,-255.35542,15.765498,48.751396
130.0,2.45,-261.36862,16.127813,47.94398
130.05,2.45,-267.1842,16.535091,47.011707
130.1,2.45,-272.79343,16.917473,46.109066
130.15,2.45,-278.23193,17.196392,45.35533
130.2,2.45,-283.53812,17.349686,44.769314
130.25,2.45,-288.7503,17.362087,44.36068
130.3,2.45,-293.9068,17.222029,44.13656
130.35,2.45,-299.046,16.924309,44.10121
130.4,2.45,-304.2062,16.469343,44.25572
130.45,2.45,-309.4258,15.864326,44.598217
130.5,2.45,-314.7431,15.305818,44.784683
125.7,2.5,49.030018,10.042033,32.975525
125.75,2.5,45.48165,9.854154,33.310825
125.8,2.5,41.837845,9.600173,33.828033
125.85000000000001,2.5,38.141594,9.456965,34.039757
125.9,2.5,34.435886,9.414355,33.949924
125.95,2.5,30.763716,9.469191,33.556297
126.0,2.5,27.168076,9.625176,32.850426
126.05,2.5,23.691957,9.8938465,31.81756
126.10000000000001,2.5,20.378353,10.297132,30.436646
126.15,2.5,17.270254,10.854608,28.720955
126.2,2.5,14.400298,11.395625,27.0904
126.25,2.5,11.700153,11.779236,25.79364
126.3,2.5,9.144853,12.108751,24.589502
126.35000000000001,2.5,6.7298827,12.424621,23.398502
126.4,2.5,4.450729,12.726379,22.22317
126.45,2.5,2.3028765,13.013658,21.06601
126.5,2.5,0.2818115,13.286146,19.929491
126.55,2.5,-1.6169803,13.543627,18.816023
126.60000000000001,2.5,-3.398013,13.786025,17.727951
126.65,2.5,-5.0658016,14.191298,16.474037
126.7,2.5,-6.5827527,15.088116,14.729302
126.75,2.5,-7.8854403,16.187729,12.8207245
126.8,2.5,-9.010523,16.925026,11.240596
126.85000000000001,2.5,-9.997523,17.123829,10.018609
126.9,2.5,-10.885963,16.65541,9.169342
126.95,2.5,-11.715368,15.507737,8.707076
127.0,2.5,-12.52526,13.855179,8.645091
127.05,2.5,-13.355161,12.03407,8.992792
127.10000000000001,2.5,-14.244595,10.430494,9.732011
127.15,2.5,-15.228863,9.93867,10.157668
127.2,2.5,-16.204975,10.865561,9.900702
127.25,2.5,-17.132973,12.535234,9.599888
127.3,2.5,-18.039015,14.381304,9.580893
127.35000000000001,2.5,-18.949255,16.110744,9.83877
127.4,2.5,-19.889854,17.467611,10.363137
127.45,2.5,-20.88697,18.291136,11.139932
127.5,2.5,-21.966759,18.527035,12.154036
127.55,2.5,-23.15538,18.202555,13.39108
127.60000000000001,2.5,-24.47899,17.582842,14.68771
127.65,2.5,-25.931042,17.361525,15.429716
127.7,2.5,-27.405275,17.26147,15.725541
127.75,2.5,-28.917948,16.653738,16.21378
127.8,2.5,-30.499973,15.65804,16.971462
127.85,2.5,-32.182274,14.485248,18.005676
127.9,2.5,-33.99576,13.323995,19.317379
127.95,2.5,-35.971355,12.318758,20.899948
128.0,2.5,-38.139977,11.563707,22.739178
128.05,2.5,-40.532536,11.106455,24.814312
128.1,2.5,-43.17996,11.138702,26.72815
128.15,2.5,-46.020954,11.833821,28.124077
128.2,2.5,-48.99111,12.9216585,29.379597
128.25,2.5,-52.116642,14.069643,30.836725
128.3,2.5,-55.42377,15.15062,32.46657
128.35,2.5,-58.938717,16.069344,34.235336
128.4,2.5,-62.687702,16.760508,36.106823
128.45,2.5,-66.69694,17.18366,38.045242
128.5,2.5,-70.99265,17.317217,40.017654
128.55,2.5,-75.60107,17.132042,42.02912
128.6,2.5,-80.560684,16.52388,44.254868
128.65,2.5,-85.977264,15.767378,46.44936
128.7,2.5,-91.80614,15.155127,48.198547
128.75,2.5,-97.96865,14.700387,49.498913
128.8,2.5,-104.38619,14.383712,50.409946
128.85,2.5,-110.98011,14.1980095,50.972267
128.9,2.5,-117.67177,14.145725,51.211044
128.95,2.5,-124.382545,14.23828,51.13798
129.0,2.5,-131.0338,14.496709,50.752537
129.05,2.5,-137.54689,14.847832,50.238506
129.1,2.5,-143.93898,15.028758,50.074944
129.15,2.5,-150.3666,15.016853,50.221203
129.2,2.5,-156.8261,14.998794,50.338017
129.25,2.5,-163.30836,14.984059,50.415108
129.3,2.5,-169.80426,14.975952,50.453312
129.35,2.5,-176.30466,14.977905,50.45331
129.4,2.5,-182.80043,14.993306,50.415432
129.45,2.5,-189.28241,15.0257,50.34003
129.5,2.5,-195.7415,15.076099,50.232338
129.55,2.5,-202.17104,15.061874,50.250023
129.6,2.5,-208.63908,14.967488,50.430954
129.65,2.5,-215.15752,14.899694,50.574356
129.7,2.5,-221.69608,14.898759,50.595802
129.75,2.5,-228.22453,14.959399,50.494926
129.8,2.5,-234.71262,15.077944,50.26951
129.85,2.5,-241.13007,15.252238,49.91556
129.9,2.5,-247.44666,15.481579,49.426918
129.95,2.5,-253.63211,15.76679,48.79513
130.0,2.5,-259.6562,16.113647,48.003635
130.05,2.5,-265.48608,16.509054,47.082954
130.1,2.5,-271.11063,16.890074,46.188892
130.15,2.5,-276.56586,17.171831,45.447
130.2,2.5,-281.89078,17.32798,44.87601
130.25,2.5,-287.12433,17.338524,44.48526
130.3,2.5,-292.3056,17.187859,44.280758
130.35,2.5,-297.4735,16.866783,44.26571
130.4,2.5,-302.6671,16.372396,44.44063
130.45,2.5,-307.92538,15.708471,44.802876
130.5,2.5,-313.28732,15.074286,44.993874
125.7,2.55,49.65665,9.974801,32.997345
125.75,2.55,46.104725,9.7921505,33.33378
125.8,2.55,42.457127,9.542194,33.853317
125.85000000000001,2.55,38.75669,9.40106,34.068523
125.9,2.55,35.046238,9.359072,33.983437
125.95,2.55,31.3686,9.413365,33.595943
126.0,2.55,27.766605,9.567834,32.89778
126.05,2.55,24.283083,9.834089,31.874432
126.10000000000001,2.55,20.960857,10.234107,30.505125
126.15,2.55,17.84276,10.787354,28.803347
126.2,2.55,14.961271,11.325474,27.18792
126.25,2.55,12.2480955,11.710625,25.905903
126.3,2.55,9.678406,12.045416,24.715923
126.35000000000001,2.55,7.2478228,12.369595,23.538492
126.4,2.55,4.9519653,12.682383,22.37599
126.45,2.55,2.786454,12.9829445,21.23077
126.5,2.55,0.74690926,13.27035,20.105133
126.55,2.55,-1.171049,13.5435915,19.001335
126.60000000000001,2.55,-2.9718008,13.80157,17.92155
126.65,2.55,-4.659726,14.210885,16.68365
126.7,2.55,-6.199028,15.077242,14.977728
126.75,2.55,-7.529176,16.121605,13.114143
126.8,2.55,-8.685062,16.817514,11.561278
126.85000000000001,2.55,-9.704312,17.011011,10.347739
126.9,2.55,-10.624551,16.592638,9.487713
126.95,2.55,-11.483402,15.552803,8.994936
127.0,2.55,-12.318494,14.039771,8.882064
127.05,2.55,-13.167449,12.345423,9.158319
127.10000000000001,2.55,-14.067894,10.822558,9.806146
127.15,2.55,-15.05321,10.391428,10.124122
127.2,2.55,-16.018822,11.403233,9.760548
127.25,2.55,-16.926298,13.164225,9.372672
127.3,2.55,-17.804113,15.07299,9.289725
127.35000000000001,2.55,-18.680744,16.813164,9.506122
127.4,2.55,-19.584661,18.112543,10.010613
127.45,2.55,-20.544344,18.81211,10.788607
127.5,2.55,-21.588264,18.876434,11.824956
127.55,2.55,-22.744898,18.359272,13.105762
127.60000000000001,2.55,-24.04272,17.550629,14.470351
127.65,2.55,-25.47805,17.152576,15.301513
127.7,2.55,-26.946667,16.89184,15.679662
127.75,2.55,-28.461582,16.172781,16.21953
127.8,2.55,-30.050068,15.119606,16.996675
127.85,2.55,-31.739395,13.934767,18.018166
127.9,2.55,-33.556835,12.79396,19.285309
127.95,2.55,-35.529663,11.830506,20.792683
128.0,2.55,-37.685146,11.130749,22.528545
128.05,2.55,-40.050556,10.738863,24.475979
128.1,2.55,-42.653168,10.848244,26.232893
128.15,2.55,-45.426468,11.630752,27.458874
128.2,2.55,-48.30697,12.803345,28.576885
128.25,2.55,-51.326492,14.018391,29.950855
128.3,2.55,-54.516853,15.141742,31.549376
128.35,2.55,-57.909874,16.074232,33.334465
128.4,2.55,-61.537365,16.750853,35.264515
128.45,2.55,-65.43115,17.134962,37.297478
128.5,2.55,-69.62305,17.211376,39.39388
128.55,2.55,-74.144875,16.96005,41.55014
128.6,2.55,-79.03974,16.30282,43.90756
128.65,2.55,-84.407234,15.528427,46.196507
128.7,2.55,-90.19887,14.915074,48.013775
128.75,2.55,-96.33403,14.467818,49.36453
128.8,2.55,-102.732086,14.164237,50.311943
128.85,2.55,-109.31241,13.995318,50.899246
128.9,2.55,-115.99437,13.962398,51.15313
128.95,2.55,-122.697334,14.076208,51.0861
129.0,2.55,-129.34067,14.357363,50.69782
129.05,2.55,-135.84377,14.730798,50.177418
129.1,2.55,-142.22435,14.928389,50.017994
129.15,2.55,-148.64311,14.930294,50.17749
129.2,2.55,-155.09619,14.926744,50.306126
129.25,2.55,-161.57408,14.927026,50.39336
129.3,2.55,-168.06728,14.934195,50.440002
129.35,2.55,-174.56625,14.951133,50.446682
129.4,2.55,-181.06151,14.980985,50.413837
129.45,2.55,-187.54352,15.026834,50.341667
129.5,2.55,-194.00276,15.089294,50.23534
129.55,2.55,-200.43222,15.085506,50.252007
129.6,2.55,-206.89932,14.999424,50.43098
129.65,2.55,-213.41628,14.937228,50.5741
129.7,2.55,-219.95341,14.938913,50.597443
129.75,2.55,-226.48111,14.999346,50.500797
129.8,2.55,-232.96974,15.114765,50.282066
129.85,2.55,-239.38966,15.282906,49.93731
129.9,2.55,-245.71124,15.50289,49.46062
129.95,2.55,-251.90483,15.775119,48.84398
130.0,2.55,-257.94083,16.105991,48.069016
130.05,2.55,-263.78604,16.48957,47.157803
130.1,2.55,-269.42603,16.868284,46.268562
130.15,2.55,-274.89755,17.150103,45.536392
130.2,2.55,-280.24072,17.303667,44.980686
130.25,2.55,-285.49567,17.30499,44.6101
130.3,2.55,-290.70255,17.135185,44.430054
130.35,2.55,-295.9015,16.781374,44.44274
130.4,2.55,-301.1326,16.237696,44.6478
130.45,2.55,-306.43607,15.506257,45.04203
130.5,2.55,-311.852,14.792819,45.244434
125.7,2.6000000000000005,50.280636,9.939661,33.019634
125.75,2.6000000000000005,46.72544,9.761679,33.35738
125.8,2.6000000000000005,43.074272,9.51481,33.879604
125.85000000000001,2.6000000000000005,39.369816,9.375131,34.098495
125.9,2.6000000000000005,35.654762,9.333378,34.01821
125.95,2.6000000000000005,31.971792,9.386905,33.636787
126.0,2.6000000000000005,28.363594,9.539917,32.946125
126.05,2.6000000000000005,24.872854,9.80405,31.931908
126.10000000000001,2.6000000000000005,21.542261,10.201318,30.573643
126.15,2.6000000000000005,18.414497,10.751183,28.885006
126.2,2.6000000000000005,15.52192,11.286969,27.283604
126.25,2.6000000000000005,12.796289,11.67312,26.015127
126.3,2.6000000000000005,10.212894,12.011672,24.838213
126.35000000000001,2.6000000000000005,7.7674565,12.341793,23.673454
126.4,2.6000000000000005,5.4556956,12.662434,22.52312
126.45,2.6000000000000005,3.2733328,12.972321,21.38944
126.5,2.6000000000000005,1.2160887,13.270015,20.274582
126.55,2.6000000000000005,-0.7203162,13.55384,19.180666
126.60000000000001,2.6000000000000005,-2.540161,13.8218565,18.109735
126.65,2.6000000000000005,-4.247725,14.230087,16.888437
126.7,2.6000000000000005,-5.808972,15.062602,15.221191
126.75,2.6000000000000005,-7.1661553,16.049639,13.402084
126.8,2.6000000000000005,-8.352433,16.701145,11.87639
126.85000000000001,2.6000000000000005,-9.403566,16.883184,10.671632
126.9,2.6000000000000005,-10.355317,16.503809,9.801662
126.95,2.6000000000000005,-11.243447,15.556848,9.279707
127.0,2.6000000000000005,-12.103721,14.170312,9.117859
127.05,2.6000000000000005,-12.971897,12.598312,9.325125
127.10000000000001,2.6000000000000005,-13.883739,11.162055,9.8844
127.15,2.6000000000000005,-14.870748,10.800833,10.097784
127.2,2.6000000000000005,-15.82681,11.90662,9.630587
127.25,2.6000000000000005,-16.714998,13.770012,9.158142
127.3,2.6000000000000005,-17.566048,15.752866,9.013118
127.35000000000001,2.6000000000000005,-18.410696,17.511702,9.189334
127.4,2.6000000000000005,-19.27968,18.755949,9.674691
127.45,2.6000000000000005,-20.20374,19.329985,10.454085
127.5,2.6000000000000005,-21.213606,19.220797,11.5125675
127.55,2.6000000000000005,-22.340021,18.512478,12.836832
127.60000000000001,2.6000000000000005,-23.613718,17.521334,14.26912
127.65,2.6000000000000005,-25.033865,16.95815,15.190072
127.7,2.6000000000000005,-26.498375,16.555834,15.652177
127.75,2.6000000000000005,-28.017033,15.748223,16.245378
127.8,2.6000000000000005,-29.61347,14.659185,17.043417
127.85,2.6000000000000005,-31.311316,13.479312,18.053158
127.9,2.6000000000000005,-33.1342,12.370408,19.276186
127.95,2.6000000000000005,-35.105755,11.454159,20.708319
128.0,2.6000000000000005,-37.24961,10.809736,22.340155
128.05,2.6000000000000005,-39.589394,10.478851,24.15829
128.1,2.6000000000000005,-42.148735,10.658621,25.75628
128.15,2.6000000000000005,-44.85608,11.5216255,26.810339
128.2,2.6000000000000005,-47.648968,12.771306,27.788189
128.25,2.6000000000000005,-50.56469,14.04398,29.075499
128.3,2.6000000000000005,-53.640526,15.198466,30.638977
128.35,2.6000000000000005,-56.913765,16.132406,32.437008
128.4,2.6000000000000005,-60.421688,16.78213,34.422882
128.45,2.6000000000000005,-64.201584,17.116343,36.548523
128.5,2.6000000000000005,-68.29073,17.127298,38.767822
128.55,2.6000000000000005,-72.726425,16.805168,41.0681
128.6,2.6000000000000005,-77.55624,16.098026,43.555714
128.65,2.6000000000000005,-82.87353,15.306873,45.937325
128.7,2.6000000000000005,-88.62615,14.694055,47.82125
128.75,2.6000000000000005,-94.73164,14.256349,49.221455
128.8,2.6000000000000005,-101.10753,13.967886,50.204758
128.85,2.6000000000000005,-107.671326,13.8176365,50.816875
128.9,2.6000000000000005,-114.34056,13.805629,51.086113
128.95,2.6000000000000005,-121.03276,13.941628,51.025833
129.0,2.6000000000000005,-127.66546,14.245889,50.63573
129.05,2.6000000000000005,-134.15616,14.640883,50.110043
129.1,2.6000000000000005,-140.52316,14.853386,49.95514
129.15,2.6000000000000005,-146.93097,14.865974,50.12755
129.2,2.6000000000000005,-153.37555,14.872915,50.267742
129.25,2.6000000000000005,-159.84705,14.883702,50.364784
129.3,2.6000000000000005,-166.33557,14.901136,50.41963
129.35,2.6000000000000005,-172.8313,14.92819,50.432983
129.4,2.6000000000000005,-179.32436,14.967783,50.4052
129.45,2.6000000000000005,-185.80487,15.023055,50.336597
129.5,2.6000000000000005,-192.263,15.094395,50.232216
129.55,2.6000000000000005,-198.69133,15.09924,50.2487
129.6,2.6000000000000005,-205.15671,15.020413,50.426548
129.65,2.6000000000000005,-211.67155,14.963121,50.570053
129.7,2.6000000000000005,-218.20683,14.967201,50.596077
129.75,2.6000000000000005,-224.73352,15.027575,50.5044
129.8,2.6000000000000005,-231.2226,15.14079,50.293053
129.85,2.6000000000000005,-237.64502,15.304544,49.958324
129.9,2.6000000000000005,-243.97177,15.517866,49.49454
129.95,2.6000000000000005,-250.1738,15.780897,48.89403
130.0,2.6000000000000005,-256.2221,16.101488,48.136307
130.05,2.6000000000000005,-262.08292,16.480358,47.233963
130.1,2.6000000000000005,-267.73807,16.862831,46.3479
130.15,2.6000000000000005,-273.22516,17.148653,45.62469
130.2,2.6000000000000005,-278.58582,17.302927,45.085114
130.25,2.6000000000000005,-283.8616,17.299261,44.73748
130.3,2.6000000000000005,-289.09418,17.116564,44.586555
130.35,2.6000000000000005,-294.32507,16.740086,44.63401
130.4,2.6000000000000005,-299.59598,16.163092,44.878487
130.45,2.6000000000000005,-304.94843,15.387437,45.31571
130.5,2.6000000000000005,-310.42404,14.629906,45.53816
125.7,2.6500000000000004,50.90397,9.936592,33.042366
125.75,2.6500000000000004,47.345795,9.762695,33.38167
125.8,2.6500000000000004,43.69126,9.517922,33.906975
125.85000000000001,2.6500000000000004,39.982937,9.379046,34.12983
125.9,2.6500000000000004,36.26339,9.337001,34.0545
125.95,2.6500000000000004,32.575176,9.389616,33.679153
126.0,2.6500000000000004,28.960875,9.541112,32.995842
126.05,2.6500000000000004,25.463043,9.803329,31.990498
126.10000000000001,2.6500000000000004,22.12425,10.198269,30.642818
126.15,2.6500000000000004,18.987064,10.745403,28.966688
126.2,2.6500000000000004,16.083727,11.2792,27.378479
126.25,2.6500000000000004,13.346075,11.665588,26.122564
126.3,2.6500000000000004,10.749491,12.006177,24.95785
126.35000000000001,2.6500000000000004,8.289768,12.33973,23.805046
126.4,2.6500000000000004,5.9627047,12.664906,22.666317
126.45,2.6500000000000004,3.7640939,12.980107,21.5438
126.5,2.6500000000000004,1.689732,13.283496,20.439564
126.55,2.6500000000000004,-0.26458612,13.572857,19.355623
126.60000000000001,2.6500000000000004,-2.1030648,13.845601,18.293911
126.65,2.6500000000000004,-3.8299088,14.247892,17.089582
126.7,2.6500000000000004,-5.412809,15.043303,15.460755
126.75,2.6500000000000004,-6.796711,15.970916,13.685545
126.8,2.6500000000000004,-8.013066,16.575191,12.186842
126.85000000000001,2.6500000000000004,-9.095805,16.74028,10.991107
126.9,2.6500000000000004,-10.078858,16.390125,10.111851
126.95,2.6500000000000004,-10.996157,15.522845,9.561852
127.0,2.6500000000000004,-11.881632,14.250604,9.352688
127.05,2.6500000000000004,-12.769213,12.795692,9.493136
127.10000000000001,2.6500000000000004,-13.692832,11.4500885,9.96641
127.15,2.6500000000000004,-14.682138,11.166129,10.07807
127.2,2.6500000000000004,-15.629554,12.373407,9.510115
127.25,2.6500000000000004,-16.499626,14.349433,8.955471
127.3,2.6500000000000004,-17.325293,16.417995,8.75015
127.35000000000001,2.6500000000000004,-18.139496,18.204319,8.887314
127.4,2.6500000000000004,-18.97517,19.397064,9.354007
127.45,2.6500000000000004,-19.865257,19.845076,10.1347685
127.5,2.6500000000000004,-20.842695,19.561733,11.214944
127.55,2.6500000000000004,-21.940422,18.665167,12.581986
127.60000000000001,2.6500000000000004,-23.191376,17.49918,14.081161
127.65,2.6500000000000004,-24.597519,16.784042,15.091463
127.7,2.6500000000000004,-26.058935,16.260532,15.637903
127.75,2.6500000000000004,-27.582233,15.387362,16.285177
127.8,2.6500000000000004,-29.187449,14.2834215,17.104958
127.85,2.6500000000000004,-30.894617,13.125061,18.103807
127.9,2.6500000000000004,-32.72377,12.059107,19.283579
127.95,2.6500000000000004,-34.694942,11.195447,20.64128
128.0,2.6500000000000004,-36.828175,10.606982,22.169735
128.05,2.6500000000000004,-39.143494,10.333215,23.858767
128.1,2.6500000000000004,-41.660934,10.57729,25.297972
128.15,2.6500000000000004,-44.304115,11.514302,26.180325
128.2,2.6500000000000004,-47.011677,12.833215,27.017195
128.25,2.6500000000000004,-49.8262,14.15285,28.215557
128.3,2.6500000000000004,-52.790253,15.32555,29.740828
128.35,2.6500000000000004,-55.946415,16.246798,31.5483
128.4,2.6500000000000004,-59.337257,16.855787,33.586704
128.45,2.6500000000000004,-63.005363,17.128153,35.80227
128.5,2.6500000000000004,-66.99331,17.065062,38.14225
128.55,2.6500000000000004,-71.34366,16.66753,40.584526
128.6,2.6500000000000004,-76.10829,15.909849,43.19974
128.65,2.6500000000000004,-81.3743,15.103012,45.6714
128.7,2.6500000000000004,-87.08606,14.492626,47.620205
128.75,2.6500000000000004,-93.159424,14.066484,49.068695
128.8,2.6500000000000004,-99.51025,13.795184,50.08731
128.85,2.6500000000000004,-106.05439,13.665401,50.724213
128.9,2.6500000000000004,-112.70771,13.675705,51.00925
128.95,2.6500000000000004,-119.38607,13.834851,50.956593
129.0,2.6500000000000004,-126.00532,14.162409,50.56616
129.05,2.6500000000000004,-132.48132,14.578022,50.0369
129.1,2.6500000000000004,-138.83287,14.803215,49.88752
129.15,2.6500000000000004,-145.22801,14.82301,50.073082
129.2,2.6500000000000004,-151.66249,14.836269,50.224792
129.25,2.6500000000000004,-158.12608,14.8528,50.331635
129.3,2.6500000000000004,-164.6086,14.875546,50.394554
129.35,2.6500000000000004,-171.0998,14.907829,50.414352
129.4,2.6500000000000004,-177.5895,14.952728,50.391537
129.45,2.6500000000000004,-184.06746,15.013516,50.32637
129.5,2.6500000000000004,-190.5235,15.090999,50.223953
129.55,2.6500000000000004,-196.94983,15.102778,50.24053
129.6,2.6500000000000004,-203.41273,15.030358,50.41784
129.65,2.6500000000000004,-209.92491,14.977306,50.56232
129.7,2.6500000000000004,-216.45789,14.9836035,50.591507
129.75,2.6500000000000004,-222.98323,15.044427,50.505238
129.8,2.6500000000000004,-229.47249,15.156664,50.301685
129.85,2.6500000000000004,-235.8972,15.317964,49.977303
129.9,2.6500000000000004,-242.22891,15.527591,49.526802
129.95,2.6500000000000004,-248.43918,15.785665,48.942844
130.0,2.6500000000000004,-254.49956,16.101633,48.202766
130.05,2.6500000000000004,-260.37564,16.482697,47.30888
130.1,2.6500000000000004,-266.04517,16.874706,46.425037
130.15,2.6500000000000004,-271.5468,17.168396,45.710384
130.2,2.6500000000000004,-276.92383,17.326912,45.18732
130.25,2.6500000000000004,-282.21945,17.32289,44.864017
130.3,2.6500000000000004,-287.47693,17.134594,44.745045
130.35,2.6500000000000004,-292.73953,16.746895,44.831226
130.4,2.6500000000000004,-298.05048,16.154245,45.120342
130.45,2.6500000000000004,-303.453,15.358586,45.607166
130.5,2.6500000000000004,-308.99036,14.591797,45.855434
125.7,2.7,51.528656,9.96549,33.0656
125.75,2.7,47.967785,9.795056,33.40672
125.8,2.7,44.31008,9.551419,33.93556
125.85000000000001,2.7,40.598015,9.412568,34.162724
125.9,2.7,36.874046,9.369827,34.092552
125.95,2.7,33.18065,9.42121,33.72336
126.0,2.7,29.560284,9.571101,33.047386
126.05,2.7,26.055418,9.8314905,32.05072
126.10000000000001,2.7,22.708519,10.224423,30.713327
126.15,2.7,19.562052,10.769329,29.049202
126.2,2.7,16.648176,11.301323,27.473524
126.25,2.7,13.898795,11.686952,26.229488
126.3,2.7,11.289367,12.02767,25.07633
126.35000000000001,2.7,8.815743,12.361946,23.93491
126.4,2.7,6.473777,12.68823,22.807325
126.45,2.7,4.2593184,13.00471,21.695625
126.5,2.7,2.1682212,13.309222,20.601807
126.55,2.7,0.19633657,13.599192,19.52781
126.60000000000001,2.7,-1.6604835,13.871581,18.475481
126.65,2.7,-3.4063869,14.263339,17.288256
126.7,2.7,-5.010762,15.018499,15.697455
126.75,2.7,-6.421175,15.884643,13.96553
126.8,2.7,-7.6673946,16.43899,12.493557
126.85000000000001,2.7,-8.78155,16.582235,11.30697
126.9,2.7,-9.795771,16.252737,10.4189415
126.95,2.7,-10.742184,15.453307,9.841845
127.0,2.7,-11.65292,14.283994,9.586789
127.05,2.7,-12.560105,12.940386,9.662299
127.10000000000001,2.7,-13.495871,11.687918,10.051821
127.15,2.7,-14.488047,11.486809,10.06441
127.2,2.7,-15.427667,12.801465,9.398447
127.25,2.7,-16.280737,14.899326,8.763872
127.3,2.7,-17.08233,17.065376,8.499851
127.35000000000001,2.7,-17.867525,18.889187,8.598917
127.4,2.7,-18.671392,20.03532,9.047237
127.45,2.7,-19.529007,20.358109,9.829024
127.5,2.7,-20.475445,19.901403,10.930131
127.55,2.7,-21.545778,18.820595,12.338875
127.60000000000001,2.7,-22.775084,17.488657,13.903547
127.65,2.7,-24.168043,16.635843,15.001731
127.7,2.7,-25.626883,16.012346,15.631623
127.75,2.7,-27.155117,15.09646,16.332785
127.8,2.7,-28.769272,13.997889,17.17461
127.85,2.7,-30.485874,12.876861,18.16336
127.9,2.7,-32.32145,11.864544,19.301191
127.95,2.7,-34.29253,11.059456,20.58617
128.0,2.7,-36.415634,10.52811,22.0132
128.05,2.7,-38.707294,10.308357,23.575098
128.1,2.7,-41.184036,10.611576,24.857824
128.15,2.7,-43.7649,11.616997,25.57095
128.2,2.7,-46.389668,12.997149,26.267908
128.25,2.7,-49.105984,14.351813,27.37629
128.3,2.7,-51.961494,15.527951,28.860767
128.35,2.7,-55.00384,16.420359,30.674152
128.4,2.7,-58.280674,16.973228,32.76119
128.45,2.7,-61.83963,17.170828,35.06282
128.5,2.7,-65.72836,17.024704,37.520042
128.55,2.7,-69.99451,16.547237,40.10098
128.6,2.7,-74.69401,15.738536,42.840103
128.65,2.7,-79.90771,14.91732,45.39844
128.7,2.7,-85.57667,14.311263,47.409798
128.75,2.7,-91.615295,13.898799,48.90524
128.8,2.7,-97.93798,13.64661,49.95854
128.85,2.7,-104.45914,13.539059,50.620235
128.9,2.7,-111.09316,13.573066,50.921703
128.95,2.7,-117.75447,13.756182,50.87794
129.0,2.7,-124.35745,14.106926,50.48905
129.05,2.7,-130.81651,14.542073,49.958492
129.1,2.7,-137.15097,14.777242,49.816284
129.15,2.7,-143.53209,14.800532,50.015736
129.2,2.7,-149.95534,14.815648,50.179394
129.25,2.7,-156.4101,14.833015,50.296104
129.3,2.7,-162.88577,14.8562155,50.367016
129.35,2.7,-169.37175,14.888842,50.393
129.4,2.7,-175.85744,14.934653,50.374714
129.45,2.7,-182.33223,14.997438,50.31251
129.5,2.7,-188.78552,15.078482,50.21153
129.55,2.7,-195.20915,15.095868,50.22805
129.6,2.7,-201.66895,15.028975,50.405094
129.65,2.7,-208.17792,14.979769,50.55093
129.7,2.7,-214.70813,14.988299,50.583515
129.75,2.7,-221.2317,15.050353,50.50275
129.8,2.7,-227.72069,15.162853,50.307014
129.85,2.7,-234.14722,15.323995,49.993034
129.9,2.7,-240.48334,15.533053,49.55567
129.95,2.7,-246.70116,15.790687,48.988113
130.0,2.7,-252.77277,16.107998,48.26551
130.05,2.7,-258.6631,16.498455,47.380024
130.1,2.7,-264.34576,16.904707,46.498207
130.15,2.7,-269.86063,17.209908,45.79203
130.2,2.7,-275.2526,17.376423,45.28537
130.25,2.7,-280.56653,17.377466,44.98657
130.3,2.7,-285.84735,17.191677,44.90009
130.35,2.7,-291.14,16.805986,45.026245
130.4,2.7,-296.48938,16.215734,45.361816
130.45,2.7,-301.94037,15.42531,45.900513
130.5,2.7,-307.5379,14.683557,46.17805
125.7,2.75,52.156693,10.026228,33.08937
125.75,2.75,48.593403,9.858687,33.43258
125.8,2.75,44.932716,9.615074,33.965473
125.85000000000001,2.75,41.21701,9.47553,34.197353
125.9,2.75,37.488674,9.43157,34.13264
125.95,2.75,33.790092,9.481376,33.76978
126.0,2.75,30.163656,9.629541,33.101173
126.05,2.75,26.651747,9.888133,32.113132
126.10000000000001,2.75,23.296751,10.27927,30.785809
126.15,2.75,20.141056,10.822364,29.13334
126.2,2.75,17.216751,11.352468,27.569765
126.25,2.75,14.4557905,11.736149,26.33717
126.3,2.75,11.833696,12.074887,25.195145
126.35000000000001,2.75,9.346365,12.407031,24.064703
126.4,2.75,6.989696,12.730918,22.947878
126.45,2.75,4.759588,13.044586,21.846672
126.5,2.75,2.651939,13.345679,20.763023
126.55,2.75,0.66264737,13.63145,19.698809
126.60000000000001,2.75,-1.2123882,13.898612,18.655828
126.65,2.75,-2.9772694,14.275492,17.485611
126.7,2.75,-4.6030564,14.987388,15.932329
126.75,2.75,-6.039879,15.790054,14.243023
126.8,2.75,-7.3158503,16.292036,12.797452
126.85000000000001,2.75,-8.461323,16.40908,11.620027
126.9,2.75,-9.506649,16.092636,10.723605
126.95,2.75,-10.4821825,15.350494,10.120166
127.0,2.75,-11.418276,14.27345,9.8204
127.05,2.75,-12.345283,13.035048,9.832588
